question;answer;item1;item2;co_occurrence_count;export_timestamp
budget;mid;LEMON SQUASH;STRAWBERRY;11.484;52:07.4
budget;mid;LEMON SQUASH;VARIASI PINK;16.121;52:07.4
budget;mid;LYCHEE SQUASH;STRAWBERRY;16.394;52:07.4
budget;mid;LYCHEE SQUASH;VARIASI PINK;10.108;52:07.4
budget;mid;STRAWBERRY;VARIASI PINK;13.643;52:07.4
taste;pahit;AMERICANO;BISCOFFEE;21.795;52:07.4
taste;pahit;AMERICANO;KOPI SODA;41.5435;52:07.4
taste;pahit;AMERICANO;TEH HIJAU;24.855;52:07.4
taste;pahit;BISCOFFEE;KOPI SODA;19.715;52:07.4
taste;pahit;BISCOFFEE;TEH HIJAU;8.4;52:07.4
taste;pahit;KOPI SODA;TEH HIJAU;20.695;52:07.4
mood;rileks;AMERICANO;BISCOFFEE;9.75;52:07.4
mood;rileks;AMERICANO;KOPI SODA;23.955;52:07.4
mood;rileks;AMERICANO;TEH HIJAU;7.45;52:07.4
mood;rileks;BISCOFFEE;KOPI SODA;10.15;52:07.4
mood;rileks;BISCOFFEE;TEH HIJAU;4.3;52:07.4
mood;rileks;KOPI SODA;TEH HIJAU;7.3;52:07.4
texture;creamy;AMERICANO;BISCOFFEE;4.415;52:07.4
texture;creamy;AMERICANO;KOPI SODA;12.9645;52:07.4
texture;creamy;AMERICANO;TEH HIJAU;7.4;52:07.4
texture;creamy;BISCOFFEE;KOPI SODA;3;52:07.4
texture;creamy;BISCOFFEE;TEH HIJAU;2;52:07.4
texture;creamy;KOPI SODA;TEH HIJAU;2;52:07.4
caffeine;sedang;AMERICANO;BISCOFFEE;10.1;52:07.4
caffeine;sedang;AMERICANO;KOPI SODA;17.66;52:07.4
caffeine;sedang;AMERICANO;TEH HIJAU;5.1;52:07.4
caffeine;sedang;BISCOFFEE;KOPI SODA;9.2;52:07.4
caffeine;sedang;BISCOFFEE;TEH HIJAU;3;52:07.4
caffeine;sedang;KOPI SODA;TEH HIJAU;9.3;52:07.4
temperature;dingin;AMERICANO;BISCOFFEE;8.615;52:07.4
temperature;dingin;AMERICANO;KOPI SODA;11.3345;52:07.4
temperature;dingin;AMERICANO;TEH HIJAU;11.796;52:07.4
temperature;dingin;BISCOFFEE;KOPI SODA;3.1;52:07.4
temperature;dingin;BISCOFFEE;TEH HIJAU;2.1;52:07.4
temperature;dingin;KOPI SODA;TEH HIJAU;6.73;52:07.4
budget;high;AMERICANO;BISCOFFEE;5.3;52:07.4
budget;high;AMERICANO;KOPI SODA;12.72;52:07.4
budget;high;AMERICANO;TEH HIJAU;6.515;52:07.4
budget;high;BISCOFFEE;KOPI SODA;4.25;52:07.4
budget;high;BISCOFFEE;TEH HIJAU;2;52:07.4
budget;high;KOPI SODA;TEH HIJAU;5.465;52:07.4
taste;netral;BERRY SQUASH;KOPI SUSU;9.59;52:07.4
taste;netral;BERRY SQUASH;TEH HIJAU;11.02;52:07.4
taste;netral;BERRY SQUASH;TEH LECI;24.52;52:07.4
taste;netral;BERRY SQUASH;TEH LEMON;20.81;52:07.4
taste;netral;KOPI SUSU;TEH LECI;24.05;52:07.4
taste;netral;KOPI SUSU;TEH LEMON;14.32;52:07.4
taste;netral;TEH HIJAU;TEH LECI;33.2845;52:07.4
taste;netral;TEH HIJAU;TEH LEMON;18.05;52:07.4
taste;netral;TEH LECI;TEH LEMON;26.93;52:07.4
mood;menyegarkan;BERRY SQUASH;KOPI SUSU;3.43;52:07.4
mood;menyegarkan;BERRY SQUASH;TEH HIJAU;16.07;52:07.4
mood;menyegarkan;BERRY SQUASH;TEH LECI;25.58;52:07.4
mood;menyegarkan;BERRY SQUASH;TEH LEMON;22.5;52:07.4
mood;menyegarkan;KOPI SUSU;TEH HIJAU;3.43;52:07.4
mood;menyegarkan;KOPI SUSU;TEH LECI;5.86;52:07.4
mood;menyegarkan;KOPI SUSU;TEH LEMON;7.555;52:07.4
mood;menyegarkan;TEH HIJAU;TEH LECI;10.05;52:07.4
mood;menyegarkan;TEH HIJAU;TEH LEMON;10.006;52:07.4
mood;menyegarkan;TEH LECI;TEH LEMON;20.486;52:07.4
texture;creamy;BERRY SQUASH;KOPI SUSU;3.73;52:07.4
texture;creamy;BERRY SQUASH;TEH HIJAU;6.81;52:07.4
texture;creamy;BERRY SQUASH;TEH LECI;14.17;52:07.4
texture;creamy;BERRY SQUASH;TEH LEMON;9.19;52:07.4
texture;creamy;KOPI SUSU;TEH HIJAU;9.39;52:07.4
texture;creamy;KOPI SUSU;TEH LECI;12.59;52:07.4
texture;creamy;KOPI SUSU;TEH LEMON;5.845;52:07.4
texture;creamy;TEH HIJAU;TEH LECI;15.59;52:07.4
texture;creamy;TEH HIJAU;TEH LEMON;10.16;52:07.4
texture;creamy;TEH LECI;TEH LEMON;15.056;52:07.4
caffeine;sedang;BERRY SQUASH;KOPI SUSU;5.86;52:07.4
caffeine;sedang;BERRY SQUASH;TEH HIJAU;3.86;52:07.4
caffeine;sedang;BERRY SQUASH;TEH LECI;6.33;52:07.4
caffeine;sedang;BERRY SQUASH;TEH LEMON;11.05;52:07.4
caffeine;sedang;KOPI SUSU;TEH LECI;17.12;52:07.4
caffeine;sedang;KOPI SUSU;TEH LEMON;9.26;52:07.4
caffeine;sedang;TEH HIJAU;TEH LECI;20.85;52:07.4
caffeine;sedang;TEH HIJAU;TEH LEMON;9.86;52:07.4
caffeine;sedang;TEH LECI;TEH LEMON;18.49;52:07.4
temperature;panas;BERRY SQUASH;KOPI SUSU;4.43;52:07.4
temperature;panas;BERRY SQUASH;TEH HIJAU;2.97;52:07.4
temperature;panas;BERRY SQUASH;TEH LECI;13.73;52:07.4
temperature;panas;BERRY SQUASH;TEH LEMON;12.83;52:07.4
temperature;panas;KOPI SUSU;TEH LECI;15.975;52:07.4
temperature;panas;KOPI SUSU;TEH LEMON;11.675;52:07.4
temperature;panas;TEH HIJAU;TEH LECI;16.58;52:07.4
temperature;panas;TEH HIJAU;TEH LEMON;10.13;52:07.4
temperature;panas;TEH LECI;TEH LEMON;15.99;52:07.4
budget;bebas;BERRY SQUASH;KOPI SUSU;1.43;52:07.4
budget;bebas;BERRY SQUASH;TEH HIJAU;5.94;52:07.4
budget;bebas;BERRY SQUASH;TEH LECI;12.56;52:07.4
budget;bebas;BERRY SQUASH;TEH LEMON;13.21;52:07.4
budget;bebas;KOPI SUSU;TEH HIJAU;3;52:07.4
budget;bebas;KOPI SUSU;TEH LECI;8.41;52:07.4
budget;bebas;KOPI SUSU;TEH LEMON;4.53;52:07.4
budget;bebas;TEH HIJAU;TEH LECI;11.9045;52:07.4
budget;bebas;TEH HIJAU;TEH LEMON;9.201;52:07.4
budget;bebas;TEH LECI;TEH LEMON;13.06;52:07.4
taste;netral;JAHE MERAH;LEMON KISS;25.5295;52:07.4
taste;netral;JAHE MERAH;TEH JAHE;34.99;52:07.4
taste;netral;JAHE MERAH;TELANG SQUASH;21.315;52:07.4
taste;netral;LEMON KISS;TEH JAHE;23.51;52:07.4
taste;netral;LEMON KISS;TELANG SQUASH;22.925;52:07.4
taste;netral;TEH JAHE;TELANG SQUASH;19.96;52:07.4
mood;rileks;JAHE MERAH;LEMON KISS;10.995;52:07.4
mood;rileks;JAHE MERAH;TEH JAHE;19.7;52:07.4
mood;rileks;JAHE MERAH;TELANG SQUASH;7.89;52:07.4
mood;rileks;LEMON KISS;TEH JAHE;6.2;52:07.4
mood;rileks;LEMON KISS;TELANG SQUASH;10.395;52:07.4
mood;rileks;TEH JAHE;TELANG SQUASH;6.9;52:07.4
texture;bubbly;JAHE MERAH;LEMON KISS;8.625;52:07.4
texture;bubbly;JAHE MERAH;TEH JAHE;4;52:07.4
texture;bubbly;JAHE MERAH;TELANG SQUASH;10.955;52:07.4
texture;bubbly;LEMON KISS;TEH JAHE;5.93;52:07.4
texture;bubbly;LEMON KISS;TELANG SQUASH;28.032;52:07.4
texture;bubbly;TEH JAHE;TELANG SQUASH;7.63;52:07.4
caffeine;non-kafein;JAHE MERAH;LEMON KISS;15.1895;52:07.4
caffeine;non-kafein;JAHE MERAH;TEH JAHE;6;52:07.4
caffeine;non-kafein;JAHE MERAH;TELANG SQUASH;14.545;52:07.4
caffeine;non-kafein;LEMON KISS;TEH JAHE;6.63;52:07.4
caffeine;non-kafein;LEMON KISS;TELANG SQUASH;28.205;52:07.4
caffeine;non-kafein;TEH JAHE;TELANG SQUASH;3.9;52:07.4
temperature;bebas;JAHE MERAH;LEMON KISS;9.89;52:07.4
temperature;bebas;JAHE MERAH;TEH JAHE;15.1;52:07.4
temperature;bebas;JAHE MERAH;TELANG SQUASH;7.89;52:07.4
temperature;bebas;LEMON KISS;TEH JAHE;6.6;52:07.4
temperature;bebas;LEMON KISS;TELANG SQUASH;12.995;52:07.4
temperature;bebas;TEH JAHE;TELANG SQUASH;8.33;52:07.4
budget;high;JAHE MERAH;LEMON KISS;11.96;52:07.4
budget;high;JAHE MERAH;TEH JAHE;12.93;52:07.4
budget;high;JAHE MERAH;TELANG SQUASH;8.66;52:07.4
budget;high;LEMON KISS;TEH JAHE;14.65;52:07.4
budget;high;LEMON KISS;TELANG SQUASH;21.209;52:07.4
budget;high;TEH JAHE;TELANG SQUASH;2.3;52:07.4
taste;asam;CHOCOLATE;LEMON KISS;12.575;52:07.4
taste;asam;CHOCOLATE;LEMON SQUASH;15.145;52:07.4
taste;asam;CHOCOLATE;STRAWBERRY;6.53;52:07.4
taste;asam;LEMON KISS;LEMON SQUASH;53.641;52:07.4
taste;asam;LEMON KISS;STRAWBERRY;25.168;52:07.4
mood;menyegarkan;CHOCOLATE;LEMON KISS;10.425;52:07.4
mood;menyegarkan;CHOCOLATE;LEMON SQUASH;12.995;52:07.4
mood;menyegarkan;CHOCOLATE;STRAWBERRY;16.679;52:07.4
mood;menyegarkan;LEMON KISS;LEMON SQUASH;51.071;52:07.4
mood;menyegarkan;LEMON KISS;STRAWBERRY;29.598;52:07.4
texture;bubbly;CHOCOLATE;LEMON KISS;8.06;52:07.4
texture;bubbly;CHOCOLATE;LEMON SQUASH;7.415;52:07.4
texture;bubbly;CHOCOLATE;STRAWBERRY;18.925;52:07.4
texture;bubbly;LEMON KISS;LEMON SQUASH;30.777;52:07.4
texture;bubbly;LEMON KISS;STRAWBERRY;15.514;52:07.4
caffeine;non-kafein;CHOCOLATE;LEMON KISS;9.475;52:07.4
caffeine;non-kafein;CHOCOLATE;LEMON SQUASH;7.945;52:07.4
caffeine;non-kafein;CHOCOLATE;STRAWBERRY;71.709;52:07.4
caffeine;non-kafein;LEMON KISS;LEMON SQUASH;38.471;52:07.4
caffeine;non-kafein;LEMON KISS;STRAWBERRY;27.663;52:07.4
temperature;panas;CHOCOLATE;LEMON KISS;1;52:07.4
temperature;panas;CHOCOLATE;LEMON SQUASH;5.53;52:07.4
temperature;panas;CHOCOLATE;STRAWBERRY;33.275;52:07.4
temperature;panas;LEMON KISS;LEMON SQUASH;4.771;52:07.4
temperature;panas;LEMON KISS;STRAWBERRY;11.572;52:07.4
temperature;panas;LEMON SQUASH;STRAWBERRY;8.842;52:07.4
budget;bebas;CHOCOLATE;LEMON KISS;4.365;52:07.4
budget;bebas;CHOCOLATE;LEMON SQUASH;4.365;52:07.4
budget;bebas;CHOCOLATE;STRAWBERRY;27.975;52:07.4
budget;bebas;LEMON KISS;LEMON SQUASH;15.395;52:07.4
budget;bebas;LEMON KISS;STRAWBERRY;15.455;52:07.4
budget;bebas;LEMON SQUASH;STRAWBERRY;9.577;52:07.4
taste;manis;BISCOFFEE;CHOCOLATE;131.18;52:07.4
mood;energi;BISCOFFEE;CHOCOLATE;13.58;52:07.4
mood;energi;CHOCOLATE;TEH;4.43;52:07.4
texture;creamy;BISCOFFEE;CHOCOLATE;71.52;52:07.4
texture;creamy;BISCOFFEE;TEH;82.495;52:07.4
caffeine;sedang;BISCOFFEE;CHOCOLATE;14.4;52:07.4
caffeine;sedang;CHOCOLATE;TEH;12.9;52:07.4
temperature;bebas;BISCOFFEE;CHOCOLATE;46.7;52:07.4
temperature;bebas;BISCOFFEE;TEH;54.755;52:07.4
budget;high;BISCOFFEE;CHOCOLATE;31.43;52:07.4
budget;high;CHOCOLATE;TEH;29.2;52:07.4
taste;netral;LEMON SQUASH;STRAWBERRY;13.085;52:07.4
taste;netral;LEMON SQUASH;TEH JAHE;17.32;52:07.4
taste;netral;STRAWBERRY;TEH JAHE;28.15;52:07.4
mood;energi;LEMON SQUASH;STRAWBERRY;5.895;52:07.4
mood;energi;LEMON SQUASH;TEH JAHE;4.96;52:07.4
mood;energi;STRAWBERRY;TEH JAHE;8.29;52:07.4
texture;light;LEMON SQUASH;STRAWBERRY;18.19;52:07.4
texture;light;LEMON SQUASH;TEH JAHE;10.46;52:07.4
texture;light;STRAWBERRY;TEH JAHE;10.89;52:07.4
caffeine;rendah;LEMON SQUASH;STRAWBERRY;11.86;52:07.4
caffeine;rendah;LEMON SQUASH;TEH JAHE;9.96;52:07.4
caffeine;rendah;STRAWBERRY;TEH JAHE;12.46;52:07.4
temperature;bebas;LEMON SQUASH;STRAWBERRY;4;52:07.4
temperature;bebas;LEMON SQUASH;TEH JAHE;4.73;52:07.4
temperature;bebas;STRAWBERRY;TEH JAHE;9.63;52:07.4
budget;bebas;LEMON SQUASH;TEH JAHE;5.73;52:07.4
budget;bebas;STRAWBERRY;TEH JAHE;8.76;52:07.4
taste;manis;BISCOFFEE;KOPI GULA AREN;153.9795;52:07.4
mood;rileks;BISCOFFEE;KOPI GULA AREN;39.625;52:07.4
mood;rileks;BISCOFFEE;TEH;45.875;52:07.4
mood;rileks;KOPI GULA AREN;TEH;34.54;52:07.4
texture;heavy;BISCOFFEE;KOPI GULA AREN;27.635;52:07.4
texture;heavy;KOPI GULA AREN;TEH;22.895;52:07.4
caffeine;tinggi;BISCOFFEE;KOPI GULA AREN;49.6145;52:07.4
caffeine;tinggi;BISCOFFEE;TEH;47.8545;52:07.4
caffeine;tinggi;KOPI GULA AREN;TEH;47.784;52:07.4
temperature;dingin;BISCOFFEE;KOPI GULA AREN;58.5195;52:07.4
temperature;dingin;BISCOFFEE;TEH;63.6095;52:07.4
temperature;dingin;KOPI GULA AREN;TEH;51.1345;52:07.4
budget;high;BISCOFFEE;KOPI GULA AREN;44.805;52:07.4
budget;high;KOPI GULA AREN;TEH;48.095;52:07.4
taste;asam;CRUNCHY CREAMY;LEMON SQUASH;15.325;52:07.4
taste;asam;CRUNCHY CREAMY;STRAWBERRY;4.265;52:07.4
taste;asam;CRUNCHY CREAMY;VARIASI PINK;8.06;52:07.4
mood;menyegarkan;CRUNCHY CREAMY;LEMON SQUASH;11.325;52:07.4
mood;menyegarkan;CRUNCHY CREAMY;STRAWBERRY;20.704;52:07.4
mood;menyegarkan;CRUNCHY CREAMY;VARIASI PINK;7.06;52:07.4
texture;creamy;CRUNCHY CREAMY;LEMON SQUASH;1;52:07.4
texture;creamy;CRUNCHY CREAMY;VARIASI PINK;1.265;52:07.4
texture;creamy;LEMON SQUASH;STRAWBERRY;8.106;52:07.4
texture;creamy;LEMON SQUASH;VARIASI PINK;7.972;52:07.4
texture;creamy;STRAWBERRY;VARIASI PINK;10.872;52:07.4
caffeine;non-kafein;CRUNCHY CREAMY;LEMON SQUASH;11.325;52:07.4
caffeine;non-kafein;CRUNCHY CREAMY;STRAWBERRY;71.939;52:07.4
caffeine;non-kafein;CRUNCHY CREAMY;VARIASI PINK;7.06;52:07.4
temperature;dingin;CRUNCHY CREAMY;LEMON SQUASH;13.06;52:07.4
temperature;dingin;CRUNCHY CREAMY;STRAWBERRY;47.8845;52:07.4
temperature;dingin;CRUNCHY CREAMY;VARIASI PINK;8.06;52:07.4
budget;mid;CRUNCHY CREAMY;LEMON SQUASH;4.265;52:07.4
budget;mid;CRUNCHY CREAMY;VARIASI PINK;2.265;52:07.4
taste;netral;LYCHEE SQUASH;TEH HIJAU;25.11;52:07.4
taste;netral;LYCHEE SQUASH;VARIASI PINK;20.5645;52:07.4
taste;netral;TEH;TEH HIJAU;15.1345;52:07.4
taste;netral;TEH;VARIASI PINK;16.19;52:07.4
taste;netral;TEH HIJAU;VARIASI PINK;16.33;52:07.4
mood;rileks;LYCHEE SQUASH;TEH;5.9;52:07.4
mood;rileks;LYCHEE SQUASH;TEH HIJAU;4.6;52:07.4
mood;rileks;LYCHEE SQUASH;VARIASI PINK;10.89;52:07.4
mood;rileks;TEH;TEH HIJAU;7.75;52:07.4
mood;rileks;TEH;VARIASI PINK;5.9;52:07.4
mood;rileks;TEH HIJAU;VARIASI PINK;5.6;52:07.4
texture;light;LYCHEE SQUASH;TEH HIJAU;21.89;52:07.4
texture;light;LYCHEE SQUASH;VARIASI PINK;27.774;52:07.4
texture;light;TEH;TEH HIJAU;10.56;52:07.4
texture;light;TEH;VARIASI PINK;9.46;52:07.4
texture;light;TEH HIJAU;VARIASI PINK;7.3;52:07.4
caffeine;non-kafein;LYCHEE SQUASH;TEH;6.6;52:07.4
caffeine;non-kafein;LYCHEE SQUASH;TEH HIJAU;11.7;52:07.4
caffeine;non-kafein;TEH;TEH HIJAU;2;52:07.4
caffeine;non-kafein;TEH;VARIASI PINK;11.69;52:07.4
caffeine;non-kafein;TEH HIJAU;VARIASI PINK;5.38;52:07.4
temperature;dingin;LYCHEE SQUASH;TEH;20.39;52:07.4
temperature;dingin;LYCHEE SQUASH;TEH HIJAU;28.39;52:07.4
temperature;dingin;TEH;TEH HIJAU;11.2395;52:07.4
temperature;dingin;TEH;VARIASI PINK;8.4;52:07.4
temperature;dingin;TEH HIJAU;VARIASI PINK;13.92;52:07.4
budget;mid;LYCHEE SQUASH;TEH HIJAU;16.03;52:07.4
budget;mid;TEH;TEH HIJAU;9.03;52:07.4
budget;mid;TEH;VARIASI PINK;7.33;52:07.4
budget;mid;TEH HIJAU;VARIASI PINK;5.84;52:07.4
taste;asam;LEMON KISS;LYCHEE SQUASH;55.089;52:07.4
taste;asam;LEMON KISS;VARIASI PINK;33.188;52:07.4
mood;menyegarkan;LEMON KISS;LYCHEE SQUASH;51.909;52:07.4
mood;menyegarkan;LEMON KISS;VARIASI PINK;36.078;52:07.4
texture;heavy;LEMON KISS;LEMON SQUASH;3;52:07.4
texture;heavy;LEMON KISS;LYCHEE SQUASH;4.266;52:07.4
texture;heavy;LEMON KISS;STRAWBERRY;5.071;52:07.4
texture;heavy;LEMON KISS;VARIASI PINK;6.6;52:07.4
texture;heavy;LEMON SQUASH;LYCHEE SQUASH;7.741;52:07.4
texture;heavy;LEMON SQUASH;STRAWBERRY;4.266;52:07.4
texture;heavy;LEMON SQUASH;VARIASI PINK;4.771;52:07.4
texture;heavy;LYCHEE SQUASH;STRAWBERRY;4.771;52:07.4
texture;heavy;LYCHEE SQUASH;VARIASI PINK;6.611;52:07.4
texture;heavy;STRAWBERRY;VARIASI PINK;2.771;52:07.4
caffeine;non-kafein;LEMON KISS;LYCHEE SQUASH;39.539;52:07.4
caffeine;non-kafein;LEMON KISS;VARIASI PINK;26.663;52:07.4
temperature;dingin;LEMON KISS;LEMON SQUASH;54.819;52:07.4
temperature;dingin;LEMON KISS;LYCHEE SQUASH;56.413;52:07.4
temperature;dingin;LEMON KISS;STRAWBERRY;26.721;52:07.4
temperature;dingin;LEMON KISS;VARIASI PINK;35.372;52:07.4
budget;mid;LEMON KISS;LEMON SQUASH;15.948;52:07.4
budget;mid;LEMON KISS;LYCHEE SQUASH;14.21;52:07.4
budget;mid;LEMON KISS;STRAWBERRY;7;52:07.4
budget;mid;LEMON KISS;VARIASI PINK;4.3;52:07.4
taste;netral;BERRY SQUASH;JAHE MERAH;15.43;52:07.4
taste;netral;BERRY SQUASH;TEH JAHE SEREH;19.79;52:07.4
taste;netral;BERRY SQUASH;TEH STRAWBERRY;18.79;52:07.4
taste;netral;BERRY SQUASH;VARIASI PINK;13.46;52:07.4
taste;netral;JAHE MERAH;TEH JAHE SEREH;34.35;52:07.4
taste;netral;JAHE MERAH;TEH LEMON;35.73;52:07.4
taste;netral;JAHE MERAH;TEH STRAWBERRY;38.21;52:07.4
taste;netral;JAHE MERAH;VARIASI PINK;25.355;52:07.4
taste;netral;TEH JAHE SEREH;TEH LEMON;21.285;52:07.4
taste;netral;TEH JAHE SEREH;TEH STRAWBERRY;19.76;52:07.4
taste;netral;TEH JAHE SEREH;VARIASI PINK;29.79;52:07.4
taste;netral;TEH LEMON;TEH STRAWBERRY;21.525;52:07.4
taste;netral;TEH LEMON;VARIASI PINK;18.33;52:07.4
taste;netral;TEH STRAWBERRY;VARIASI PINK;25.05;52:07.4
mood;energi;BERRY SQUASH;JAHE MERAH;2;52:07.4
mood;energi;BERRY SQUASH;TEH JAHE SEREH;3.43;52:07.4
mood;energi;BERRY SQUASH;TEH LEMON;4.29;52:07.4
mood;energi;BERRY SQUASH;TEH STRAWBERRY;7.4;52:07.4
mood;energi;BERRY SQUASH;VARIASI PINK;4.3;52:07.4
mood;energi;JAHE MERAH;TEH JAHE SEREH;14.35;52:07.4
mood;energi;JAHE MERAH;TEH LEMON;17.44;52:07.4
mood;energi;JAHE MERAH;TEH STRAWBERRY;16.68;52:07.4
mood;energi;JAHE MERAH;VARIASI PINK;1;52:07.4
mood;energi;TEH JAHE SEREH;TEH LEMON;9.86;52:07.4
mood;energi;TEH JAHE SEREH;TEH STRAWBERRY;13.16;52:07.4
mood;energi;TEH JAHE SEREH;VARIASI PINK;8.86;52:07.4
mood;energi;TEH LEMON;TEH STRAWBERRY;16.795;52:07.4
mood;energi;TEH LEMON;VARIASI PINK;4.43;52:07.4
mood;energi;TEH STRAWBERRY;VARIASI PINK;10.29;52:07.4
texture;creamy;BERRY SQUASH;JAHE MERAH;8;52:07.4
texture;creamy;BERRY SQUASH;TEH JAHE SEREH;8.6;52:07.4
texture;creamy;BERRY SQUASH;TEH STRAWBERRY;8.03;52:07.4
texture;creamy;BERRY SQUASH;VARIASI PINK;10.601;52:07.4
texture;creamy;JAHE MERAH;TEH JAHE SEREH;13.92;52:07.4
texture;creamy;JAHE MERAH;TEH LEMON;12.02;52:07.4
texture;creamy;JAHE MERAH;TEH STRAWBERRY;17.89;52:07.4
texture;creamy;JAHE MERAH;VARIASI PINK;7.095;52:07.4
texture;creamy;TEH JAHE SEREH;TEH LEMON;14.675;52:07.4
texture;creamy;TEH JAHE SEREH;TEH STRAWBERRY;11.3;52:07.4
texture;creamy;TEH JAHE SEREH;VARIASI PINK;13.63;52:07.4
texture;creamy;TEH LEMON;TEH STRAWBERRY;14.64;52:07.4
texture;creamy;TEH LEMON;VARIASI PINK;5.3;52:07.4
texture;creamy;TEH STRAWBERRY;VARIASI PINK;13.83;52:07.4
caffeine;sedang;BERRY SQUASH;JAHE MERAH;6;52:07.4
caffeine;sedang;BERRY SQUASH;TEH JAHE SEREH;4.6;52:07.4
caffeine;sedang;BERRY SQUASH;TEH STRAWBERRY;8.89;52:07.4
caffeine;sedang;BERRY SQUASH;VARIASI PINK;4.73;52:07.4
caffeine;sedang;JAHE MERAH;TEH JAHE SEREH;14.83;52:07.4
caffeine;sedang;JAHE MERAH;TEH LEMON;16.18;52:07.4
caffeine;sedang;JAHE MERAH;TEH STRAWBERRY;22.63;52:07.4
caffeine;sedang;JAHE MERAH;VARIASI PINK;5.6;52:07.4
caffeine;sedang;TEH JAHE SEREH;TEH LEMON;8.53;52:07.4
caffeine;sedang;TEH JAHE SEREH;TEH STRAWBERRY;11.4;52:07.4
caffeine;sedang;TEH JAHE SEREH;VARIASI PINK;10;52:07.4
caffeine;sedang;TEH LEMON;TEH STRAWBERRY;12.8;52:07.4
caffeine;sedang;TEH LEMON;VARIASI PINK;7;52:07.4
caffeine;sedang;TEH STRAWBERRY;VARIASI PINK;9.3;52:07.4
temperature;panas;BERRY SQUASH;JAHE MERAH;8.43;52:07.4
temperature;panas;BERRY SQUASH;TEH JAHE SEREH;7.4;52:07.4
temperature;panas;BERRY SQUASH;TEH STRAWBERRY;13.3;52:07.4
temperature;panas;BERRY SQUASH;VARIASI PINK;8.57;52:07.4
temperature;panas;JAHE MERAH;TEH JAHE SEREH;18.33;52:07.4
temperature;panas;JAHE MERAH;TEH LEMON;14.85;52:07.4
temperature;panas;JAHE MERAH;TEH STRAWBERRY;22.09;52:07.4
temperature;panas;JAHE MERAH;VARIASI PINK;7.095;52:07.4
temperature;panas;TEH JAHE SEREH;TEH LEMON;14.76;52:07.4
temperature;panas;TEH JAHE SEREH;TEH STRAWBERRY;15.695;52:07.4
temperature;panas;TEH JAHE SEREH;VARIASI PINK;15.76;52:07.4
temperature;panas;TEH LEMON;TEH STRAWBERRY;14.125;52:07.4
temperature;panas;TEH LEMON;VARIASI PINK;6.3;52:07.4
temperature;panas;TEH STRAWBERRY;VARIASI PINK;7.73;52:07.4
budget;high;BERRY SQUASH;JAHE MERAH;5;52:07.4
budget;high;BERRY SQUASH;TEH JAHE SEREH;5.43;52:07.4
budget;high;BERRY SQUASH;TEH LEMON;8.7;52:07.4
budget;high;BERRY SQUASH;TEH STRAWBERRY;7.08;52:07.4
budget;high;BERRY SQUASH;VARIASI PINK;16.8;52:07.4
budget;high;JAHE MERAH;TEH JAHE SEREH;11.46;52:07.4
budget;high;JAHE MERAH;TEH LEMON;16.55;52:07.4
budget;high;JAHE MERAH;TEH STRAWBERRY;18.26;52:07.4
budget;high;JAHE MERAH;VARIASI PINK;5.01;52:07.4
budget;high;TEH JAHE SEREH;TEH LEMON;10.83;52:07.4
budget;high;TEH JAHE SEREH;TEH STRAWBERRY;13.265;52:07.4
budget;high;TEH JAHE SEREH;VARIASI PINK;7.43;52:07.4
budget;high;TEH LEMON;TEH STRAWBERRY;17.88;52:07.4
budget;high;TEH LEMON;VARIASI PINK;8.08;52:07.4
budget;high;TEH STRAWBERRY;VARIASI PINK;7.97;52:07.4
taste;manis;AVOCADO;BISCOFFEE;124.36;52:07.4
taste;manis;AVOCADO;MANGO;92.5285;52:07.4
taste;manis;AVOCADO;TEH;91.8;52:07.4
taste;manis;BISCOFFEE;MANGO;121.93;52:07.4
mood;manis;AVOCADO;BISCOFFEE;74.1;52:07.4
mood;manis;AVOCADO;MANGO;45.66;52:07.4
mood;manis;AVOCADO;TEH;60.3;52:07.4
mood;manis;BISCOFFEE;MANGO;56.5;52:07.4
mood;manis;BISCOFFEE;TEH;88.75;52:07.4
mood;manis;MANGO;TEH;41;52:07.4
texture;creamy;AVOCADO;BISCOFFEE;66.66;52:07.4
texture;creamy;AVOCADO;MANGO;54.835;52:07.4
texture;creamy;AVOCADO;TEH;54.3;52:07.4
texture;creamy;BISCOFFEE;MANGO;61.11;52:07.4
caffeine;sedang;AVOCADO;BISCOFFEE;13.9;52:07.4
caffeine;sedang;AVOCADO;MANGO;4.9;52:07.4
caffeine;sedang;AVOCADO;TEH;13.6;52:07.4
caffeine;sedang;BISCOFFEE;MANGO;14.53;52:07.4
caffeine;sedang;MANGO;TEH;9.6;52:07.4
temperature;panas;AVOCADO;BISCOFFEE;38.76;52:07.4
temperature;panas;AVOCADO;MANGO;26.48;52:07.4
temperature;panas;AVOCADO;TEH;27.5;52:07.4
temperature;panas;BISCOFFEE;MANGO;36.49;52:07.4
temperature;panas;MANGO;TEH;23.86;52:07.4
budget;high;AVOCADO;BISCOFFEE;26.13;52:07.4
budget;high;AVOCADO;MANGO;35.509;52:07.4
budget;high;AVOCADO;TEH;28.6;52:07.4
budget;high;BISCOFFEE;MANGO;41.18;52:07.4
budget;high;MANGO;TEH;31.56;52:07.4
taste;pahit;BISCOFFEE;KOPI LEMON;17.565;52:07.4
taste;pahit;BISCOFFEE;MACCHIATO;9.25;52:07.4
taste;pahit;BISCOFFEE;MOCHACCINO;29.675;52:07.4
