question,answer,co_occurrence,sim_rasa_manis,diff_rasa_manis,diff_sweetness_score,diff_kafein_score,sim_kafein_score,prod_tekstur_HEAVY,diff_tekstur_LIGHT,diff_carbonated_score,sim_tekstur_LIGHT,avg_tekstur_HEAVY,sim_carbonated_score,taste_consistency,prod_sweetness_score,avg_kafein_score,prod_harga,avg_harga,sim_harga,export_timestamp,source_users,source_seed
budget,bebas,22.5,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.0,0.33333333333333326,0.6666666666666667,0.8,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.0,0.33333333333333326,0.6666666666666667,0.8,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.0,0.6666666666666666,0.33333333333333337,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.265,0.5555555555555556,0.4444444444444445,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.2649999999999997,0.5555555555555556,0.4444444444444445,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,22.069000000000003,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,27.179500000000004,0.8888888888888888,0.11111111111111116,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,15.230000000000002,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.1,0.7777777777777777,0.22222222222222232,0.30000000000000004,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,2.2,0.6666666666666666,0.33333333333333337,0.30000000000000004,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,2.1,0.5555555555555556,0.4444444444444445,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.1,0.6666666666666666,0.33333333333333337,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.265,0.6666666666666666,0.33333333333333337,0.30000000000000004,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.0,0.5555555555555556,0.4444444444444445,0.5,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,10.73,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,13.534500000000001,0.7777777777777778,0.22222222222222224,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,13.319999999999999,0.7777777777777778,0.22222222222222224,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.1395,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.0,0.5555555555555556,0.4444444444444445,0.2,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,11.439499999999999,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,8.59,0.6666666666666667,0.3333333333333333,0.2,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.5249999999999995,0.5555555555555556,0.4444444444444445,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.1,0.2222222222222222,0.7777777777777778,0.8,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,12.514999999999999,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.2649999999999997,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.15,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.529999999999999,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.0,0.4444444444444444,0.5555555555555556,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.529999999999999,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.265,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.5,0.4444444444444444,0.5555555555555556,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.1,0.4444444444444444,0.5555555555555556,0.2,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,8.3,0.6666666666666667,0.3333333333333333,0.19999999999999996,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,13.03,0.7777777777777778,0.22222222222222224,0.5,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.0,0.7777777777777778,0.22222222222222224,0.5,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.33,0.7777777777777779,0.22222222222222215,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,10.790000000000001,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.6,1.0,0.0,0.3,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,10.89,1.0,0.0,0.3,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.829999999999999,1.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.0,0.5555555555555556,0.4444444444444445,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,12.46,0.8888888888888888,0.11111111111111116,0.3,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,11.96,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.9,0.6666666666666667,0.3333333333333333,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,12.46,0.6666666666666667,0.3333333333333333,0.19999999999999996,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,13.99,0.7777777777777779,0.22222222222222215,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,12.060000000000002,1.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,14.290000000000001,1.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,17.59,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,12.43,1.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,4.73,0.7777777777777779,0.22222222222222215,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,11.73,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.625,0.8888888888888888,0.1111111111111111,0.3,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,11.100000000000001,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,9.974499999999999,0.4444444444444444,0.5555555555555556,0.7,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,10.655,0.4444444444444444,0.5555555555555556,0.7,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,8.15,0.8888888888888888,0.11111111111111116,0.19999999999999996,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.3,0.7777777777777778,0.2222222222222222,0.19999999999999996,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,4.4,0.6666666666666667,0.3333333333333333,0.49999999999999994,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.43,0.6666666666666667,0.3333333333333333,0.49999999999999994,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,8.0745,0.6666666666666667,0.3333333333333333,0.49999999999999994,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,15.660000000000004,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,4.795,0.5555555555555556,0.4444444444444445,0.49999999999999994,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.029999999999999,0.6666666666666667,0.3333333333333333,0.19999999999999996,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,34.71000000000001,1.0,0.0,0.10000000000000009,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,33.575,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.25,0.8888888888888888,0.11111111111111116,0.19999999999999996,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,4.45,0.6666666666666667,0.3333333333333333,0.49999999999999994,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,9.565,0.6666666666666667,0.3333333333333333,0.49999999999999994,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,8.075,0.7777777777777778,0.2222222222222222,0.19999999999999996,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,4.3,0.6666666666666667,0.3333333333333333,0.49999999999999994,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,8.399999999999999,0.8888888888888888,0.11111111111111116,0.19999999999999996,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.595000000000001,0.7777777777777778,0.2222222222222222,0.49999999999999994,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,9.129999999999999,0.7777777777777778,0.2222222222222222,0.49999999999999994,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.3,0.7777777777777778,0.2222222222222222,0.19999999999999996,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,16.689999999999998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,11.5945,0.5555555555555556,0.4444444444444444,0.5,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.62,0.6666666666666666,0.33333333333333337,0.5,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,11.59,0.7777777777777778,0.22222222222222224,0.2,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,14.620000000000001,0.7777777777777778,0.22222222222222224,0.2,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,17.2995,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.62,0.33333333333333326,0.6666666666666667,0.8,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,18.4405,0.888888888888889,0.11111111111111108,0.2,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,13.042000000000002,0.7777777777777778,0.22222222222222224,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,8.05,0.4444444444444444,0.5555555555555556,0.8,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,12.714999999999998,0.4444444444444444,0.5555555555555556,0.7,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,11.61,0.5555555555555556,0.4444444444444444,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.86,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.63,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,18.625999999999998,0.6666666666666666,0.33333333333333337,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,13.734999999999998,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,4.1,0.5555555555555556,0.4444444444444444,0.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,10.411,0.6666666666666666,0.33333333333333337,0.2,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,9.7,0.6666666666666666,0.33333333333333337,0.2,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,4.84,0.6666666666666666,0.33333333333333337,0.5,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,9.355,0.5555555555555556,0.4444444444444444,0.5,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.1,0.6666666666666666,0.33333333333333337,0.5,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.3000000000000003,0.7777777777777778,0.22222222222222224,0.2,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.0,0.7777777777777778,0.22222222222222224,0.2,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,10.495,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,4.300000000000001,0.33333333333333326,0.6666666666666667,0.8,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,13.339500000000001,0.888888888888889,0.11111111111111108,0.2,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.73,0.7777777777777778,0.22222222222222224,0.5,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.1,0.4444444444444444,0.5555555555555556,0.8,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,10.4,0.4444444444444444,0.5555555555555556,0.7,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.15,0.5555555555555556,0.4444444444444444,0.5,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,1.0,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.364999999999999,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,9.35,0.6666666666666666,0.33333333333333337,0.5,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.25,0.7777777777777778,0.22222222222222224,0.2,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,4.15,0.5555555555555556,0.4444444444444444,0.5,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.565,0.6666666666666666,0.33333333333333337,0.2,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,2.0,0.6666666666666666,0.33333333333333337,0.2,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.1,0.6666666666666666,0.33333333333333337,0.5,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.3,0.888888888888889,0.11111111111111105,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.7300000000000004,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.0,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,15.114,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,4.3,0.6666666666666667,0.3333333333333333,0.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.73,0.7777777777777779,0.22222222222222215,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.4,0.8888888888888888,0.11111111111111116,0.30000000000000004,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.3,0.8888888888888888,0.11111111111111116,0.19999999999999996,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,11.165,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.26,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.98,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.83,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.695,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.15,0.888888888888889,0.11111111111111105,0.3,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.1,0.888888888888889,0.11111111111111105,0.3,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.6,0.888888888888889,0.11111111111111105,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,12.623999999999999,0.8888888888888888,0.1111111111111111,0.3,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,17.108,0.8888888888888888,0.1111111111111111,0.3,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,7.74,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,10.933,0.6666666666666666,0.33333333333333337,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.7,0.7777777777777777,0.22222222222222227,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,8.57,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,9.142,0.7777777777777778,0.2222222222222222,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.3,0.7777777777777778,0.2222222222222222,0.19999999999999996,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.03,0.888888888888889,0.11111111111111105,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.6,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,11.56,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,13.11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,11.36,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,3.83,0.888888888888889,0.11111111111111105,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,10.110000000000001,1.0,0.0,0.3,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,14.210999999999999,1.0,0.0,0.3,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,17.177,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,12.622,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,8.623999999999999,0.5555555555555556,0.4444444444444445,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,2.54,0.8888888888888888,0.11111111111111116,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,2.0,1.0,0.0,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,4.495,0.6666666666666667,0.3333333333333333,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,4.300000000000001,0.6666666666666667,0.3333333333333333,0.49999999999999994,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.08,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.7299999999999995,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,6.83,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,9.16,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.62,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,5.1,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,9.620000000000001,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
budget,bebas,17.693,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
