user_id;taste;mood;texture;caffeine;temperature;budget;selected_item_1;selected_item_2;selected_item_3;selected_item_4;selected_item_5;selected_item_6;n_selected_items;export_timestamp
759;pahit;rileks;creamy;tinggi;dingin;bebas;CAPPUCCINO;SANGER;MACCHIATO;;;;3;51:58.1
760;asam;rileks;bubbly;rendah;dingin;mid;TELANG SQUASH;VARIASI PINK;LEMON KISS;AVOCADO;;;4;51:58.1
761;manis;manis;creamy;rendah;bebas;bebas;BISCOFFEE;STRAWBERRY;MANGO;;;;3;51:58.1
762;manis;manis;bubbly;rendah;panas;low;CHOCOLATE;TEH;CRUNCHY CREAMY;BISCOFFEE;BANANA;STRAWBERRY;6;51:58.1
763;manis;rileks;creamy;non-kafein;bebas;high;STRAWBERRY;MANGO;AVOCADO;CRUNCHY CREAMY;BANANA;CHOCOLATE;6;51:58.1
764;manis;manis;light;rendah;bebas;high;BISCOFFEE;AVOCADO;TEH;MANGO;CHOCOLATE;STRAWBERRY;6;51:58.1
765;netral;energi;light;sedang;dingin;high;LYCHEE SQUASH;TEH HIJAU;LEMON KISS;TEH JAHE SEREH;TEH JAHE;;5;51:58.1
766;netral;rileks;bubbly;sedang;bebas;mid;STRAWBERRY;MOCHACCINO;SANGER;TEH;VARIASI PINK;;5;51:58.1
767;manis;energi;bubbly;sedang;bebas;high;KOPI GULA AREN;MANGO;BISCOFFEE;;;;3;51:58.1
768;manis;manis;creamy;non-kafein;bebas;high;STRAWBERRY;MANGO;KOPI GULA AREN;CHOCOLATE;BISCOFFEE;TEH;6;51:58.1
769;pahit;energi;creamy;non-kafein;dingin;mid;BISCOFFEE;KOPI LEMON;TEH STRAWBERRY;;;;3;51:58.1
770;pahit;rileks;bubbly;tinggi;bebas;high;TEH LEMON;MOCHACCINO;TEH HIJAU;;;;3;51:58.1
771;netral;energi;light;rendah;panas;high;STRAWBERRY;TEH STRAWBERRY;KOPI GULA AREN;SANGER;;;4;51:58.1
772;manis;rileks;creamy;rendah;bebas;low;BISCOFFEE;AVOCADO;STRAWBERRY;CHOCOLATE;;;4;51:58.1
773;netral;rileks;heavy;sedang;bebas;high;JAHE MERAH;STRAWBERRY;TEH JAHE;;;;3;51:58.1
774;asam;menyegarkan;bubbly;non-kafein;dingin;low;CRUNCHY CREAMY;LEMON SQUASH;MACCHIATO;LEMON KISS;;;4;51:58.1
775;asam;menyegarkan;light;non-kafein;dingin;high;TELANG SQUASH;LEMON SQUASH;LEMON KISS;ESPRESSO;;;4;51:58.1
776;netral;manis;heavy;non-kafein;dingin;bebas;TEH LEMON;KOPI SUSU;TEH LECI;TEH JAHE;SANGER;MACCHIATO;6;51:58.1
777;manis;menyegarkan;creamy;non-kafein;panas;high;AVOCADO;TEH;STRAWBERRY;KOPI GULA AREN;CRUNCHY CREAMY;;5;51:58.1
778;manis;rileks;heavy;non-kafein;dingin;mid;CHOCOLATE;AVOCADO;KOPI GULA AREN;STRAWBERRY;;;4;51:58.1
779;pahit;rileks;heavy;sedang;bebas;low;CAPPUCCINO;TEH STRAWBERRY;AMERICANO;TEH LEMON;MOCHACCINO;KOPI SODA;6;51:58.1
780;manis;energi;bubbly;rendah;dingin;bebas;BISCOFFEE;CHOCOLATE;STRAWBERRY;;;;3;51:58.1
781;manis;menyegarkan;creamy;non-kafein;dingin;high;STRAWBERRY;CHOCOLATE;KOPI GULA AREN;BISCOFFEE;CRUNCHY CREAMY;;5;51:58.1
782;asam;menyegarkan;light;rendah;dingin;low;LYCHEE SQUASH;KOPI LEMON;TEH STRAWBERRY;CAPPUCCINO;;;4;51:58.1
783;pahit;energi;heavy;tinggi;bebas;mid;TEH SEREH;KOPI LEMON;MOCHACCINO;AMERICANO;TEH HIJAU;;5;51:58.1
784;netral;menyegarkan;bubbly;rendah;dingin;mid;STRAWBERRY;VARIASI PINK;TELANG SQUASH;TEH LEMON;JAHE MERAH;;5;51:58.1
785;asam;menyegarkan;light;non-kafein;dingin;low;CHOCOLATE;BERRY SQUASH;KOPI LEMON;LEMON KISS;TEH SEREH;;5;51:58.1
786;pahit;energi;creamy;sedang;panas;mid;TEH LECI;KOPI SODA;TEH STRAWBERRY;KOPI SUSU;;;4;51:58.1
787;manis;rileks;heavy;rendah;dingin;low;KOPI GULA AREN;TEH;BISCOFFEE;MANGO;;;4;51:58.1
788;asam;menyegarkan;creamy;rendah;dingin;bebas;LYCHEE SQUASH;MANGO;TEH SEREH;;;;3;51:58.1
789;netral;rileks;light;sedang;bebas;mid;LEMON SQUASH;TEH LECI;TEH JAHE;TEH SEREH;;;4;51:58.1
790;netral;energi;creamy;non-kafein;bebas;bebas;TEH JAHE;TEH STRAWBERRY;MACCHIATO;VARIASI PINK;TEH;;5;51:58.1
791;netral;menyegarkan;creamy;rendah;dingin;bebas;TEH LECI;TEH STRAWBERRY;KOPI LEMON;BERRY SQUASH;LEMON SQUASH;;5;51:58.1
792;pahit;menyegarkan;creamy;sedang;bebas;mid;MOCHACCINO;AMERICANO;CAPPUCCINO;KOPI SODA;MACCHIATO;;5;51:58.1
793;manis;rileks;creamy;tinggi;bebas;high;TEH;KOPI GULA AREN;BANANA;MANGO;;;4;51:58.1
794;netral;manis;creamy;tinggi;dingin;low;BERRY SQUASH;TEH JAHE SEREH;MOCHACCINO;LEMON KISS;TELANG SQUASH;TEH LEMON;6;51:58.1
795;netral;menyegarkan;creamy;sedang;bebas;high;LEMON SQUASH;KOPI LEMON;TEH;TEH STRAWBERRY;SANGER;;5;51:58.1
796;pahit;menyegarkan;heavy;tinggi;bebas;bebas;KOPI SUSU;TEH STRAWBERRY;MACCHIATO;KOPI SODA;KOPI LEMON;;5;51:58.1
797;pahit;energi;heavy;tinggi;dingin;bebas;SANGER;TEH HIJAU;TEH JAHE SEREH;;;;3;51:58.1
798;asam;menyegarkan;bubbly;rendah;dingin;bebas;BERRY SQUASH;KOPI LEMON;TEH LEMON;AVOCADO;;;4;51:58.1
799;asam;menyegarkan;bubbly;non-kafein;bebas;bebas;VARIASI PINK;BANANA;TEH LECI;JAHE MERAH;AMERICANO;KOPI LEMON;6;51:58.1
800;pahit;energi;bubbly;tinggi;panas;low;KOPI SODA;TEH STRAWBERRY;KOPI GULA AREN;;;;3;51:58.1
801;asam;menyegarkan;bubbly;rendah;dingin;bebas;BERRY SQUASH;SANGER;LEMON KISS;;;;3;51:58.1
802;pahit;energi;light;sedang;panas;bebas;TEH LECI;BISCOFFEE;AMERICANO;SANGER;;;4;51:58.1
803;manis;rileks;heavy;rendah;bebas;mid;CHOCOLATE;KOPI GULA AREN;STRAWBERRY;;;;3;51:58.1
804;manis;energi;creamy;non-kafein;dingin;mid;CHOCOLATE;MANGO;BISCOFFEE;;;;3;51:58.1
805;netral;manis;bubbly;sedang;bebas;high;TELANG SQUASH;TEH LECI;TEH;KOPI GULA AREN;STRAWBERRY;SANGER;6;51:58.1
806;asam;menyegarkan;light;non-kafein;dingin;high;TELANG SQUASH;LYCHEE SQUASH;MOCHACCINO;CHOCOLATE;KOPI LEMON;TEH;6;51:58.1
807;netral;energi;light;sedang;panas;low;JAHE MERAH;TEH LEMON;TEH;;;;3;51:58.1
808;netral;rileks;bubbly;sedang;bebas;bebas;LEMON KISS;TEH STRAWBERRY;SANGER;MACCHIATO;KOPI SUSU;TEH JAHE;6;51:58.1
809;asam;menyegarkan;light;non-kafein;dingin;bebas;STRAWBERRY;TEH LEMON;LYCHEE SQUASH;LEMON SQUASH;LEMON KISS;JAHE MERAH;6;51:58.1
810;manis;energi;bubbly;non-kafein;panas;high;CRUNCHY CREAMY;BISCOFFEE;MANGO;;;;3;51:58.1
811;asam;menyegarkan;bubbly;rendah;bebas;high;LEMON SQUASH;AMERICANO;AVOCADO;KOPI SODA;CHOCOLATE;LYCHEE SQUASH;6;51:58.1
812;pahit;menyegarkan;heavy;non-kafein;bebas;low;KOPI SODA;TEH LEMON;ESPRESSO;KOPI GULA AREN;MOCHACCINO;;5;51:58.1
813;manis;rileks;heavy;non-kafein;bebas;low;CHOCOLATE;BISCOFFEE;AVOCADO;BANANA;;;4;51:58.1
814;asam;menyegarkan;light;rendah;bebas;mid;LEMON SQUASH;LEMON KISS;MANGO;KOPI LEMON;;;4;51:58.1
815;manis;manis;bubbly;sedang;panas;bebas;BISCOFFEE;KOPI GULA AREN;AVOCADO;STRAWBERRY;TEH;BANANA;6;51:58.1
816;pahit;rileks;heavy;tinggi;bebas;mid;MOCHACCINO;TEH;KOPI SODA;;;;3;51:58.1
817;manis;rileks;light;rendah;bebas;low;BISCOFFEE;CRUNCHY CREAMY;STRAWBERRY;TEH;;;4;51:58.1
818;asam;menyegarkan;light;non-kafein;dingin;high;LYCHEE SQUASH;MANGO;KOPI LEMON;STRAWBERRY;;;4;51:58.1
819;pahit;manis;bubbly;sedang;panas;mid;MACCHIATO;CAPPUCCINO;SANGER;MOCHACCINO;TEH LECI;KOPI SODA;6;51:58.1
820;netral;rileks;light;rendah;dingin;low;STRAWBERRY;TEH LECI;LEMON KISS;SANGER;;;4;51:58.1
821;netral;rileks;creamy;sedang;bebas;low;JAHE MERAH;TEH STRAWBERRY;MACCHIATO;TEH JAHE;TEH JAHE SEREH;;5;51:58.1
822;pahit;rileks;bubbly;tinggi;panas;mid;AMERICANO;JAHE MERAH;KOPI SODA;MOCHACCINO;TEH JAHE;;5;51:58.1
823;manis;manis;light;non-kafein;bebas;low;MANGO;BANANA;AVOCADO;CRUNCHY CREAMY;STRAWBERRY;BISCOFFEE;6;51:58.1
824;pahit;energi;creamy;tinggi;panas;high;MOCHACCINO;JAHE MERAH;BISCOFFEE;;;;3;51:58.1
825;manis;manis;bubbly;non-kafein;dingin;high;AVOCADO;STRAWBERRY;CHOCOLATE;KOPI GULA AREN;;;4;51:58.1
826;manis;manis;creamy;non-kafein;bebas;low;CHOCOLATE;MANGO;BANANA;KOPI GULA AREN;CRUNCHY CREAMY;STRAWBERRY;6;51:58.1
827;manis;manis;bubbly;rendah;bebas;mid;BISCOFFEE;CRUNCHY CREAMY;STRAWBERRY;CHOCOLATE;AVOCADO;TEH;6;51:58.1
828;asam;menyegarkan;bubbly;non-kafein;dingin;high;LYCHEE SQUASH;BERRY SQUASH;LEMON SQUASH;AVOCADO;;;4;51:58.1
829;pahit;menyegarkan;light;sedang;panas;low;TEH JAHE SEREH;ESPRESSO;CAPPUCCINO;SANGER;MOCHACCINO;;5;51:58.1
830;asam;menyegarkan;light;non-kafein;panas;bebas;LYCHEE SQUASH;CHOCOLATE;LEMON SQUASH;TEH LEMON;AVOCADO;TEH LECI;6;51:58.1
831;asam;rileks;bubbly;rendah;panas;low;BERRY SQUASH;JAHE MERAH;KOPI GULA AREN;MACCHIATO;;;4;51:58.1
832;netral;rileks;heavy;sedang;dingin;low;LYCHEE SQUASH;TEH JAHE;LEMON SQUASH;TEH JAHE SEREH;;;4;51:58.1
833;pahit;menyegarkan;heavy;tinggi;bebas;mid;TEH SEREH;TEH LEMON;KOPI LEMON;TEH JAHE SEREH;KOPI SODA;;5;51:58.1
834;pahit;rileks;heavy;tinggi;panas;low;MOCHACCINO;KOPI SODA;BISCOFFEE;;;;3;51:58.1
835;manis;rileks;bubbly;sedang;panas;high;BISCOFFEE;CRUNCHY CREAMY;KOPI GULA AREN;BANANA;;;4;51:58.1
836;manis;rileks;creamy;rendah;panas;low;BISCOFFEE;AVOCADO;CRUNCHY CREAMY;BANANA;TEH;;5;51:58.1
837;asam;menyegarkan;heavy;non-kafein;dingin;mid;VARIASI PINK;TEH LEMON;LEMON KISS;;;;3;51:58.1
838;manis;energi;creamy;rendah;bebas;mid;KOPI GULA AREN;MANGO;BISCOFFEE;;;;3;51:58.1
839;asam;menyegarkan;light;non-kafein;dingin;mid;LYCHEE SQUASH;BERRY SQUASH;BANANA;TELANG SQUASH;CHOCOLATE;;5;51:58.1
840;pahit;energi;heavy;sedang;bebas;bebas;KOPI SODA;KOPI SUSU;CAPPUCCINO;;;;3;51:58.1
841;manis;energi;creamy;non-kafein;bebas;low;MANGO;BANANA;BISCOFFEE;;;;3;51:58.1
842;pahit;energi;bubbly;sedang;panas;high;TEH;JAHE MERAH;TEH JAHE SEREH;;;;3;51:58.1
843;manis;manis;bubbly;rendah;panas;bebas;KOPI GULA AREN;AVOCADO;CHOCOLATE;STRAWBERRY;MANGO;;5;51:58.1
844;manis;manis;bubbly;tinggi;dingin;high;KOPI GULA AREN;STRAWBERRY;TEH;MANGO;;;4;51:58.1
845;manis;manis;creamy;non-kafein;dingin;mid;MANGO;AVOCADO;STRAWBERRY;TEH;CHOCOLATE;BISCOFFEE;6;51:58.1
846;netral;energi;bubbly;non-kafein;panas;bebas;TEH STRAWBERRY;STRAWBERRY;LEMON KISS;;;;3;51:58.1
847;asam;menyegarkan;bubbly;rendah;dingin;mid;LEMON SQUASH;TEH STRAWBERRY;TEH JAHE SEREH;KOPI LEMON;;;4;51:58.1
848;pahit;rileks;heavy;sedang;panas;low;TEH HIJAU;ESPRESSO;KOPI SUSU;;;;3;51:58.1
849;asam;menyegarkan;bubbly;non-kafein;dingin;low;LYCHEE SQUASH;AVOCADO;TELANG SQUASH;MOCHACCINO;AMERICANO;STRAWBERRY;6;51:58.1
850;netral;rileks;heavy;sedang;panas;bebas;LYCHEE SQUASH;TELANG SQUASH;TEH JAHE;VARIASI PINK;;;4;51:58.1
851;netral;energi;creamy;rendah;panas;low;TEH STRAWBERRY;LEMON KISS;STRAWBERRY;JAHE MERAH;MACCHIATO;;5;51:58.1
852;netral;manis;bubbly;rendah;bebas;high;LEMON KISS;TEH STRAWBERRY;LEMON SQUASH;JAHE MERAH;TELANG SQUASH;TEH LEMON;6;51:58.1
853;pahit;rileks;bubbly;sedang;bebas;mid;TEH HIJAU;AMERICANO;MOCHACCINO;;;;3;51:58.1
854;asam;menyegarkan;light;non-kafein;dingin;bebas;TELANG SQUASH;KOPI LEMON;LEMON SQUASH;CAPPUCCINO;;;4;51:58.1
855;manis;rileks;creamy;rendah;panas;high;CHOCOLATE;AVOCADO;BANANA;;;;3;51:58.1
856;pahit;rileks;creamy;tinggi;panas;low;MOCHACCINO;KOPI SUSU;KOPI GULA AREN;KOPI LEMON;CAPPUCCINO;ESPRESSO;6;51:58.1
857;asam;menyegarkan;light;non-kafein;dingin;low;LYCHEE SQUASH;MACCHIATO;KOPI SODA;AVOCADO;;;4;51:58.1
858;asam;menyegarkan;light;rendah;dingin;low;LYCHEE SQUASH;BISCOFFEE;TELANG SQUASH;MOCHACCINO;;;4;51:58.1
859;netral;manis;creamy;rendah;bebas;mid;TEH LECI;KOPI SUSU;MOCHACCINO;JAHE MERAH;TEH STRAWBERRY;STRAWBERRY;6;51:58.1
860;manis;menyegarkan;creamy;non-kafein;dingin;mid;CHOCOLATE;AVOCADO;BISCOFFEE;KOPI GULA AREN;TEH;;5;51:58.1
861;pahit;energi;light;tinggi;panas;mid;TEH STRAWBERRY;TEH LEMON;TEH LECI;;;;3;51:58.1
862;manis;menyegarkan;creamy;tinggi;panas;bebas;KOPI GULA AREN;AVOCADO;CRUNCHY CREAMY;CHOCOLATE;BISCOFFEE;;5;51:58.1
863;manis;menyegarkan;heavy;rendah;bebas;low;KOPI GULA AREN;BANANA;STRAWBERRY;CHOCOLATE;TEH;;5;51:58.1
864;pahit;rileks;heavy;sedang;panas;high;TEH JAHE SEREH;ESPRESSO;KOPI SODA;;;;3;51:58.1
865;manis;manis;creamy;sedang;panas;high;BISCOFFEE;TEH;AVOCADO;KOPI GULA AREN;STRAWBERRY;BANANA;6;51:58.1
866;asam;energi;bubbly;non-kafein;dingin;high;TELANG SQUASH;TEH;KOPI GULA AREN;;;;3;51:58.1
867;asam;menyegarkan;bubbly;non-kafein;dingin;low;LEMON KISS;LYCHEE SQUASH;VARIASI PINK;LEMON SQUASH;;;4;51:58.1
868;manis;manis;creamy;rendah;panas;low;BISCOFFEE;MANGO;CHOCOLATE;BANANA;CRUNCHY CREAMY;AVOCADO;6;51:58.1
869;manis;manis;bubbly;non-kafein;dingin;mid;MANGO;KOPI GULA AREN;CHOCOLATE;STRAWBERRY;CRUNCHY CREAMY;AVOCADO;6;51:58.1
870;pahit;energi;creamy;tinggi;bebas;mid;SANGER;KOPI LEMON;KOPI SUSU;AMERICANO;TEH LEMON;;5;51:58.1
871;netral;energi;creamy;rendah;bebas;high;TEH STRAWBERRY;TEH JAHE SEREH;LEMON KISS;;;;3;51:58.1
872;asam;energi;bubbly;non-kafein;dingin;mid;VARIASI PINK;TEH LEMON;LEMON SQUASH;;;;3;51:58.1
873;netral;energi;light;rendah;panas;low;JAHE MERAH;TEH STRAWBERRY;KOPI LEMON;TEH LEMON;;;4;51:58.1
874;netral;rileks;light;rendah;dingin;high;TEH LECI;TEH STRAWBERRY;TEH JAHE SEREH;LEMON KISS;;;4;51:58.1
875;manis;manis;creamy;non-kafein;bebas;bebas;MANGO;CHOCOLATE;AVOCADO;;;;3;51:58.1
876;netral;manis;light;rendah;panas;low;TEH JAHE SEREH;JAHE MERAH;TEH STRAWBERRY;TEH LECI;TEH;STRAWBERRY;6;51:58.1
877;asam;menyegarkan;light;rendah;dingin;mid;BERRY SQUASH;KOPI LEMON;TELANG SQUASH;TEH LECI;TEH STRAWBERRY;;5;51:58.1
878;pahit;rileks;bubbly;tinggi;panas;mid;CAPPUCCINO;AMERICANO;KOPI GULA AREN;ESPRESSO;MACCHIATO;;5;51:58.1
879;netral;energi;heavy;sedang;dingin;mid;LYCHEE SQUASH;TEH;TEH HIJAU;TEH LECI;TEH LEMON;;5;51:58.1
880;asam;menyegarkan;light;non-kafein;dingin;low;LYCHEE SQUASH;BERRY SQUASH;TEH HIJAU;;;;3;51:58.1
881;pahit;rileks;creamy;tinggi;bebas;low;AMERICANO;TEH HIJAU;TEH SEREH;TEH LEMON;MACCHIATO;KOPI LEMON;6;51:58.1
882;asam;menyegarkan;bubbly;tinggi;dingin;bebas;MOCHACCINO;TEH;BERRY SQUASH;KOPI LEMON;AMERICANO;;5;51:58.1
883;pahit;energi;light;sedang;bebas;bebas;TEH JAHE;KOPI LEMON;TEH STRAWBERRY;;;;3;51:58.1
884;pahit;rileks;creamy;tinggi;dingin;low;AMERICANO;JAHE MERAH;CAPPUCCINO;BISCOFFEE;TEH JAHE SEREH;KOPI SUSU;6;51:58.1
885;pahit;rileks;light;tinggi;dingin;high;TEH JAHE SEREH;TEH;AMERICANO;TEH JAHE;;;4;51:58.1
886;pahit;energi;bubbly;sedang;bebas;bebas;TEH;AMERICANO;MOCHACCINO;MACCHIATO;TEH JAHE SEREH;;5;51:58.1
887;pahit;energi;light;sedang;dingin;bebas;TEH HIJAU;SANGER;JAHE MERAH;TEH JAHE SEREH;;;4;51:58.1
888;pahit;rileks;bubbly;sedang;panas;high;CAPPUCCINO;JAHE MERAH;AMERICANO;;;;3;51:58.1
889;netral;energi;creamy;rendah;dingin;high;TEH STRAWBERRY;TEH SEREH;SANGER;TEH HIJAU;TEH LECI;TEH LEMON;6;51:58.1
890;asam;menyegarkan;bubbly;rendah;dingin;low;LYCHEE SQUASH;AVOCADO;BERRY SQUASH;;;;3;51:58.1
891;netral;rileks;light;rendah;bebas;mid;JAHE MERAH;LYCHEE SQUASH;TEH JAHE;TEH HIJAU;;;4;51:58.1
892;manis;rileks;creamy;tinggi;dingin;low;TEH;BANANA;CRUNCHY CREAMY;BISCOFFEE;KOPI GULA AREN;STRAWBERRY;6;51:58.1
893;pahit;manis;bubbly;sedang;panas;mid;AMERICANO;ESPRESSO;KOPI LEMON;TEH STRAWBERRY;TEH JAHE SEREH;KOPI GULA AREN;6;51:58.1
894;pahit;rileks;bubbly;tinggi;bebas;mid;MOCHACCINO;TEH STRAWBERRY;KOPI SODA;SANGER;;;4;51:58.1
895;asam;menyegarkan;light;rendah;dingin;mid;KOPI LEMON;CAPPUCCINO;MANGO;AMERICANO;;;4;51:58.1
896;netral;energi;bubbly;rendah;bebas;mid;TEH JAHE SEREH;MOCHACCINO;KOPI GULA AREN;VARIASI PINK;SANGER;LEMON SQUASH;6;51:58.1
897;netral;energi;creamy;rendah;dingin;high;JAHE MERAH;TEH;LEMON SQUASH;;;;3;51:58.1
898;asam;menyegarkan;light;rendah;dingin;high;LYCHEE SQUASH;AMERICANO;MACCHIATO;KOPI LEMON;VARIASI PINK;;5;51:58.1
899;netral;menyegarkan;bubbly;non-kafein;bebas;high;TEH STRAWBERRY;TELANG SQUASH;KOPI SUSU;LYCHEE SQUASH;VARIASI PINK;;5;51:58.1
900;netral;manis;creamy;sedang;bebas;high;STRAWBERRY;TEH LECI;TEH LEMON;TEH STRAWBERRY;TEH JAHE;TEH HIJAU;6;51:58.1
901;pahit;rileks;creamy;sedang;bebas;bebas;AMERICANO;BISCOFFEE;KOPI SODA;JAHE MERAH;;;4;51:58.1
902;netral;energi;heavy;rendah;dingin;high;TEH STRAWBERRY;LEMON KISS;BERRY SQUASH;;;;3;51:58.1
903;asam;manis;bubbly;non-kafein;dingin;mid;TELANG SQUASH;JAHE MERAH;KOPI GULA AREN;TEH LECI;BANANA;LYCHEE SQUASH;6;51:58.1
904;netral;energi;creamy;sedang;panas;high;BERRY SQUASH;SANGER;MACCHIATO;;;;3;51:58.1
905;netral;rileks;heavy;rendah;bebas;low;JAHE MERAH;TEH LECI;KOPI GULA AREN;TEH HIJAU;;;4;51:58.1
906;asam;menyegarkan;light;tinggi;dingin;bebas;AMERICANO;TEH LEMON;MACCHIATO;KOPI LEMON;TEH;;5;51:58.1
907;manis;menyegarkan;heavy;rendah;panas;high;KOPI GULA AREN;CHOCOLATE;MANGO;CRUNCHY CREAMY;TEH;;5;51:58.1
908;netral;energi;creamy;sedang;dingin;bebas;TELANG SQUASH;MACCHIATO;TEH HIJAU;TEH STRAWBERRY;;;4;51:58.1
909;pahit;energi;heavy;tinggi;panas;low;KOPI GULA AREN;CAPPUCCINO;TEH HIJAU;BISCOFFEE;;;4;51:58.1
910;asam;menyegarkan;bubbly;non-kafein;dingin;low;LEMON KISS;KOPI LEMON;TEH JAHE SEREH;;;;3;51:58.1
911;netral;energi;light;non-kafein;bebas;high;MOCHACCINO;TEH STRAWBERRY;TEH JAHE SEREH;;;;3;51:58.1
912;manis;manis;creamy;rendah;bebas;high;KOPI GULA AREN;TEH;BANANA;CRUNCHY CREAMY;;;4;51:58.1
913;asam;menyegarkan;bubbly;rendah;dingin;bebas;BERRY SQUASH;LEMON KISS;KOPI LEMON;VARIASI PINK;MANGO;TEH STRAWBERRY;6;51:58.1
914;manis;manis;creamy;non-kafein;bebas;bebas;MANGO;KOPI GULA AREN;CRUNCHY CREAMY;AVOCADO;STRAWBERRY;CHOCOLATE;6;51:58.1
915;netral;manis;creamy;sedang;panas;high;JAHE MERAH;TEH SEREH;STRAWBERRY;TEH JAHE;TEH STRAWBERRY;BERRY SQUASH;6;51:58.1
916;manis;menyegarkan;bubbly;rendah;panas;bebas;KOPI GULA AREN;CRUNCHY CREAMY;MANGO;STRAWBERRY;BANANA;;5;51:58.1
917;asam;menyegarkan;creamy;rendah;dingin;bebas;LYCHEE SQUASH;VARIASI PINK;BERRY SQUASH;LEMON SQUASH;TEH HIJAU;KOPI LEMON;6;51:58.1
918;netral;rileks;creamy;tinggi;panas;bebas;LYCHEE SQUASH;TEH HIJAU;VARIASI PINK;TELANG SQUASH;TEH;TEH STRAWBERRY;6;51:58.1
919;asam;energi;bubbly;non-kafein;dingin;high;LEMON SQUASH;BERRY SQUASH;TEH STRAWBERRY;;;;3;51:58.1
920;pahit;energi;bubbly;sedang;panas;bebas;KOPI GULA AREN;MACCHIATO;KOPI LEMON;TEH SEREH;ESPRESSO;;5;51:58.1
921;manis;menyegarkan;creamy;non-kafein;bebas;low;AVOCADO;CRUNCHY CREAMY;KOPI GULA AREN;BANANA;BISCOFFEE;;5;51:58.1
922;pahit;manis;light;tinggi;panas;bebas;AMERICANO;MOCHACCINO;TEH STRAWBERRY;CAPPUCCINO;BISCOFFEE;TEH LEMON;6;51:58.1
923;netral;rileks;bubbly;rendah;panas;high;TEH STRAWBERRY;LEMON KISS;TEH LECI;TEH SEREH;;;4;51:58.1
924;manis;manis;creamy;non-kafein;panas;bebas;CHOCOLATE;KOPI GULA AREN;MANGO;;;;3;51:58.1
925;manis;rileks;creamy;rendah;bebas;low;KOPI GULA AREN;MANGO;BANANA;;;;3;51:58.1
926;manis;rileks;creamy;rendah;dingin;bebas;BISCOFFEE;STRAWBERRY;BANANA;;;;3;51:58.1
927;asam;menyegarkan;light;non-kafein;dingin;bebas;LEMON KISS;BERRY SQUASH;VARIASI PINK;MACCHIATO;LEMON SQUASH;TEH LEMON;6;51:58.1
928;netral;menyegarkan;light;rendah;bebas;mid;TEH STRAWBERRY;KOPI SUSU;LEMON KISS;MOCHACCINO;BERRY SQUASH;;5;51:58.1
929;pahit;menyegarkan;creamy;tinggi;dingin;low;TEH LECI;AMERICANO;MOCHACCINO;BISCOFFEE;TEH LEMON;;5;51:58.1
930;netral;rileks;creamy;sedang;panas;bebas;STRAWBERRY;VARIASI PINK;KOPI SUSU;;;;3;51:58.1
931;netral;rileks;light;non-kafein;bebas;high;TEH SEREH;TELANG SQUASH;VARIASI PINK;KOPI GULA AREN;;;4;51:58.1
932;asam;menyegarkan;bubbly;non-kafein;dingin;bebas;MANGO;LYCHEE SQUASH;LEMON KISS;TEH LEMON;TELANG SQUASH;;5;51:58.1
933;netral;manis;light;sedang;panas;low;BERRY SQUASH;TEH JAHE;SANGER;TEH;TEH SEREH;TEH LEMON;6;51:58.1
934;netral;rileks;creamy;tinggi;panas;bebas;TELANG SQUASH;TEH JAHE SEREH;MOCHACCINO;TEH HIJAU;TEH SEREH;;5;51:58.1
935;manis;energi;heavy;rendah;bebas;low;KOPI GULA AREN;CRUNCHY CREAMY;BANANA;;;;3;51:58.1
936;pahit;rileks;light;tinggi;dingin;bebas;TEH STRAWBERRY;JAHE MERAH;MACCHIATO;AMERICANO;;;4;51:58.1
937;asam;menyegarkan;creamy;rendah;dingin;high;BERRY SQUASH;LYCHEE SQUASH;LEMON SQUASH;KOPI LEMON;BANANA;MACCHIATO;6;51:58.1
938;asam;menyegarkan;light;non-kafein;dingin;high;LEMON SQUASH;TELANG SQUASH;KOPI LEMON;VARIASI PINK;MANGO;STRAWBERRY;6;51:58.1
939;pahit;rileks;light;tinggi;bebas;high;MOCHACCINO;KOPI LEMON;SANGER;KOPI GULA AREN;;;4;51:58.1
940;manis;energi;heavy;tinggi;panas;high;KOPI GULA AREN;MANGO;BISCOFFEE;;;;3;51:58.1
941;manis;rileks;creamy;rendah;bebas;low;BISCOFFEE;BANANA;MANGO;TEH;KOPI GULA AREN;CRUNCHY CREAMY;6;51:58.1
942;manis;energi;creamy;non-kafein;dingin;high;STRAWBERRY;BANANA;CRUNCHY CREAMY;;;;3;51:58.1
943;asam;menyegarkan;bubbly;rendah;dingin;bebas;KOPI LEMON;MOCHACCINO;VARIASI PINK;LYCHEE SQUASH;TEH LECI;;5;51:58.1
944;pahit;rileks;light;sedang;bebas;low;MOCHACCINO;KOPI SODA;AMERICANO;;;;3;51:58.1
945;asam;menyegarkan;bubbly;rendah;dingin;low;LEMON SQUASH;LEMON KISS;LYCHEE SQUASH;;;;3;51:58.1
946;asam;menyegarkan;light;non-kafein;dingin;low;LEMON SQUASH;TEH STRAWBERRY;LYCHEE SQUASH;STRAWBERRY;TELANG SQUASH;;5;51:58.1
947;pahit;energi;creamy;tinggi;bebas;high;TEH JAHE SEREH;KOPI LEMON;BISCOFFEE;;;;3;51:58.1
948;netral;energi;heavy;rendah;panas;high;STRAWBERRY;KOPI GULA AREN;MACCHIATO;;;;3;51:58.1
