user_id,taste,mood,texture,caffeine,temperature,budget,selected_item_1,selected_item_2,selected_item_3,selected_item_4,selected_item_5,selected_item_6,n_selected_items,export_timestamp
170,manis,manis,light,rendah,panas,mid,CHOCOLATE,STRAWBERRY,KOPI GULA AREN,BISCOFFEE,TEH,CRUNCHY CREAMY,6,2025-10-06 18:41:25.408430
171,manis,rileks,bubbly,non-kafein,panas,low,BANANA,TEH,KOPI GULA AREN,MANGO,,,4,2025-10-06 18:41:25.408430
172,manis,rileks,creamy,rendah,bebas,bebas,KOPI GULA AREN,CRUNCHY CREAMY,STRAWBERRY,CHOCOLATE,BISCOFFEE,,5,2025-10-06 18:41:25.408430
173,manis,energi,creamy,rendah,panas,mid,BISCOFFEE,TEH,CHOCOLATE,,,,3,2025-10-06 18:41:25.408430
174,manis,rileks,creamy,rendah,panas,low,KOPI GULA AREN,MANGO,AVOCADO,CHOCOLATE,,,4,2025-10-06 18:41:25.408430
175,manis,rileks,creamy,rendah,panas,mid,BISCOFFEE,MANGO,CHOCOLATE,BANANA,AVOCADO,,5,2025-10-06 18:41:25.408430
176,asam,menyegarkan,creamy,tinggi,dingin,high,TEH STRAWBERRY,TEH JAHE SEREH,TEH LEMON,BERRY SQUASH,STRAWBERRY,,5,2025-10-06 18:41:25.408430
177,manis,rileks,light,rendah,bebas,low,KOPI GULA AREN,CHOCOLATE,BISCOFFEE,STRAWBERRY,AVOCADO,,5,2025-10-06 18:41:25.408430
178,asam,menyegarkan,light,non-kafein,dingin,bebas,LYCHEE SQUASH,MOCHACCINO,VARIASI PINK,BERRY SQUASH,,,4,2025-10-06 18:41:25.408430
179,pahit,rileks,bubbly,tinggi,panas,high,ESPRESSO,JAHE MERAH,TEH STRAWBERRY,BISCOFFEE,,,4,2025-10-06 18:41:25.408430
180,pahit,rileks,creamy,tinggi,panas,low,KOPI SODA,KOPI LEMON,MACCHIATO,,,,3,2025-10-06 18:41:25.408430
181,netral,menyegarkan,heavy,non-kafein,dingin,bebas,SANGER,TEH STRAWBERRY,KOPI LEMON,STRAWBERRY,KOPI SUSU,,5,2025-10-06 18:41:25.408430
182,asam,menyegarkan,light,non-kafein,dingin,mid,TELANG SQUASH,CRUNCHY CREAMY,LEMON KISS,,,,3,2025-10-06 18:41:25.408430
183,asam,rileks,creamy,rendah,dingin,high,BERRY SQUASH,CRUNCHY CREAMY,KOPI GULA AREN,LYCHEE SQUASH,,,4,2025-10-06 18:41:25.408430
184,netral,manis,light,rendah,dingin,high,JAHE MERAH,LYCHEE SQUASH,TEH JAHE,TEH JAHE SEREH,LEMON KISS,TELANG SQUASH,6,2025-10-06 18:41:25.408430
185,manis,manis,creamy,tinggi,panas,mid,BISCOFFEE,AVOCADO,KOPI GULA AREN,CRUNCHY CREAMY,BANANA,TEH,6,2025-10-06 18:41:25.408430
186,asam,menyegarkan,creamy,sedang,dingin,bebas,MOCHACCINO,KOPI LEMON,MACCHIATO,TEH LEMON,,,4,2025-10-06 18:41:25.408430
187,manis,rileks,creamy,non-kafein,panas,mid,STRAWBERRY,CRUNCHY CREAMY,CHOCOLATE,TEH,,,4,2025-10-06 18:41:25.408430
188,pahit,rileks,heavy,sedang,bebas,bebas,KOPI SODA,CAPPUCCINO,AMERICANO,JAHE MERAH,,,4,2025-10-06 18:41:25.408430
189,netral,energi,creamy,rendah,panas,mid,TEH JAHE SEREH,TEH HIJAU,TELANG SQUASH,,,,3,2025-10-06 18:41:25.408430
190,asam,menyegarkan,light,non-kafein,dingin,low,CHOCOLATE,LEMON SQUASH,BERRY SQUASH,TEH LEMON,TELANG SQUASH,,5,2025-10-06 18:41:25.408430
191,manis,manis,creamy,rendah,bebas,mid,BISCOFFEE,MANGO,BANANA,STRAWBERRY,,,4,2025-10-06 18:41:25.408430
192,manis,menyegarkan,heavy,non-kafein,bebas,bebas,STRAWBERRY,AVOCADO,BISCOFFEE,KOPI GULA AREN,CHOCOLATE,,5,2025-10-06 18:41:25.408430
193,netral,menyegarkan,light,sedang,dingin,low,VARIASI PINK,KOPI SUSU,MACCHIATO,TEH LEMON,MOCHACCINO,,5,2025-10-06 18:41:25.408430
194,manis,menyegarkan,creamy,rendah,dingin,bebas,KOPI GULA AREN,MANGO,BISCOFFEE,CRUNCHY CREAMY,STRAWBERRY,,5,2025-10-06 18:41:25.408430
195,netral,manis,creamy,sedang,panas,low,LYCHEE SQUASH,TEH JAHE SEREH,TEH JAHE,LEMON SQUASH,KOPI GULA AREN,MACCHIATO,6,2025-10-06 18:41:25.408430
196,manis,manis,creamy,rendah,bebas,low,KOPI GULA AREN,CHOCOLATE,AVOCADO,STRAWBERRY,MANGO,,5,2025-10-06 18:41:25.408430
197,asam,menyegarkan,bubbly,sedang,dingin,low,TEH,TEH LEMON,CAPPUCCINO,,,,3,2025-10-06 18:41:25.408430
198,asam,menyegarkan,light,rendah,dingin,high,KOPI LEMON,LYCHEE SQUASH,TEH LECI,,,,3,2025-10-06 18:41:25.408430
199,pahit,energi,heavy,sedang,dingin,mid,TEH STRAWBERRY,KOPI SODA,AMERICANO,,,,3,2025-10-06 18:41:25.408430
200,pahit,rileks,light,tinggi,bebas,bebas,MOCHACCINO,KOPI LEMON,TEH,SANGER,MACCHIATO,,5,2025-10-06 18:41:25.408430
201,manis,rileks,bubbly,rendah,panas,high,CHOCOLATE,MANGO,BANANA,CRUNCHY CREAMY,TEH,,5,2025-10-06 18:41:25.408430
202,asam,menyegarkan,bubbly,non-kafein,dingin,high,TELANG SQUASH,LEMON SQUASH,VARIASI PINK,LYCHEE SQUASH,MACCHIATO,AMERICANO,6,2025-10-06 18:41:25.408430
203,netral,rileks,heavy,rendah,dingin,bebas,LEMON KISS,KOPI SUSU,MACCHIATO,STRAWBERRY,,,4,2025-10-06 18:41:25.408430
204,asam,menyegarkan,bubbly,rendah,dingin,bebas,LYCHEE SQUASH,LEMON KISS,TEH LEMON,,,,3,2025-10-06 18:41:25.408430
205,asam,manis,light,tinggi,dingin,bebas,TEH LEMON,BERRY SQUASH,CRUNCHY CREAMY,BISCOFFEE,AMERICANO,CHOCOLATE,6,2025-10-06 18:41:25.408430
206,pahit,rileks,bubbly,sedang,panas,bebas,KOPI GULA AREN,MOCHACCINO,ESPRESSO,SANGER,TEH STRAWBERRY,JAHE MERAH,6,2025-10-06 18:41:25.408430
207,pahit,energi,heavy,sedang,panas,mid,BISCOFFEE,KOPI SODA,AMERICANO,KOPI LEMON,KOPI GULA AREN,,5,2025-10-06 18:41:25.408430
208,manis,manis,bubbly,sedang,bebas,low,BISCOFFEE,TEH,AVOCADO,MANGO,CRUNCHY CREAMY,KOPI GULA AREN,6,2025-10-06 18:41:25.408430
209,pahit,rileks,bubbly,tinggi,panas,bebas,BISCOFFEE,TEH SEREH,ESPRESSO,TEH JAHE,KOPI SUSU,MACCHIATO,6,2025-10-06 18:41:25.408430
210,manis,manis,heavy,non-kafein,dingin,high,MANGO,STRAWBERRY,BANANA,,,,3,2025-10-06 18:41:25.408430
211,asam,menyegarkan,bubbly,rendah,bebas,mid,KOPI LEMON,TEH LEMON,TELANG SQUASH,AMERICANO,TEH SEREH,SANGER,6,2025-10-06 18:41:25.408430
212,pahit,menyegarkan,heavy,sedang,bebas,high,TEH LECI,TEH JAHE,ESPRESSO,MACCHIATO,TEH HIJAU,,5,2025-10-06 18:41:25.408430
213,asam,menyegarkan,bubbly,non-kafein,dingin,mid,VARIASI PINK,LEMON SQUASH,LEMON KISS,,,,3,2025-10-06 18:41:25.408430
214,manis,rileks,creamy,non-kafein,panas,bebas,MANGO,BANANA,STRAWBERRY,AVOCADO,CHOCOLATE,CRUNCHY CREAMY,6,2025-10-06 18:41:25.408430
215,netral,menyegarkan,bubbly,sedang,panas,mid,LEMON SQUASH,LYCHEE SQUASH,TEH SEREH,BERRY SQUASH,TEH JAHE,,5,2025-10-06 18:41:25.408430
216,manis,energi,creamy,non-kafein,dingin,mid,CHOCOLATE,KOPI GULA AREN,STRAWBERRY,,,,3,2025-10-06 18:41:25.408430
217,pahit,energi,light,tinggi,bebas,bebas,CAPPUCCINO,KOPI SUSU,KOPI GULA AREN,,,,3,2025-10-06 18:41:25.408430
218,manis,rileks,creamy,rendah,bebas,bebas,BISCOFFEE,CHOCOLATE,MANGO,BANANA,,,4,2025-10-06 18:41:25.408430
219,netral,energi,light,sedang,dingin,high,LEMON KISS,MOCHACCINO,STRAWBERRY,KOPI SUSU,TEH HIJAU,TEH JAHE,6,2025-10-06 18:41:25.408430
220,asam,menyegarkan,bubbly,non-kafein,dingin,high,LEMON KISS,MACCHIATO,LEMON SQUASH,BISCOFFEE,ESPRESSO,,5,2025-10-06 18:41:25.408430
221,pahit,manis,heavy,sedang,bebas,high,KOPI SUSU,TEH STRAWBERRY,CAPPUCCINO,KOPI GULA AREN,KOPI SODA,JAHE MERAH,6,2025-10-06 18:41:25.408430
222,netral,menyegarkan,creamy,sedang,panas,mid,VARIASI PINK,KOPI LEMON,TEH LEMON,TEH JAHE SEREH,TEH HIJAU,,5,2025-10-06 18:41:25.408430
223,pahit,manis,bubbly,tinggi,panas,high,MACCHIATO,AMERICANO,TEH HIJAU,TEH LECI,TEH,ESPRESSO,6,2025-10-06 18:41:25.408430
224,manis,energi,creamy,non-kafein,bebas,mid,STRAWBERRY,AVOCADO,BANANA,,,,3,2025-10-06 18:41:25.408430
225,manis,manis,light,non-kafein,panas,low,AVOCADO,CRUNCHY CREAMY,BISCOFFEE,KOPI GULA AREN,,,4,2025-10-06 18:41:25.408430
226,manis,menyegarkan,creamy,non-kafein,dingin,mid,MANGO,KOPI GULA AREN,BISCOFFEE,CRUNCHY CREAMY,CHOCOLATE,,5,2025-10-06 18:41:25.408430
227,asam,energi,light,non-kafein,bebas,high,VARIASI PINK,LEMON SQUASH,AVOCADO,,,,3,2025-10-06 18:41:25.408430
228,pahit,rileks,heavy,tinggi,bebas,high,MOCHACCINO,MACCHIATO,TEH JAHE SEREH,TEH,,,4,2025-10-06 18:41:25.408430
229,pahit,manis,heavy,sedang,bebas,mid,TEH JAHE,TEH HIJAU,TEH SEREH,BISCOFFEE,MOCHACCINO,KOPI SODA,6,2025-10-06 18:41:25.408430
230,manis,manis,creamy,non-kafein,bebas,bebas,MANGO,BISCOFFEE,TEH,AVOCADO,CHOCOLATE,CRUNCHY CREAMY,6,2025-10-06 18:41:25.408430
231,manis,rileks,creamy,rendah,bebas,high,KOPI GULA AREN,BANANA,STRAWBERRY,MANGO,,,4,2025-10-06 18:41:25.408430
232,asam,menyegarkan,light,non-kafein,dingin,low,LEMON KISS,AMERICANO,BERRY SQUASH,LEMON SQUASH,,,4,2025-10-06 18:41:25.408430
233,asam,energi,bubbly,rendah,dingin,mid,LEMON SQUASH,TEH JAHE,STRAWBERRY,,,,3,2025-10-06 18:41:25.408430
234,netral,energi,creamy,rendah,panas,high,LEMON KISS,STRAWBERRY,KOPI LEMON,SANGER,TEH LECI,,5,2025-10-06 18:41:25.408430
235,asam,menyegarkan,bubbly,rendah,bebas,low,LYCHEE SQUASH,BERRY SQUASH,AMERICANO,,,,3,2025-10-06 18:41:25.408430
236,manis,menyegarkan,creamy,rendah,dingin,bebas,BISCOFFEE,STRAWBERRY,TEH,AVOCADO,BANANA,,5,2025-10-06 18:41:25.408430
237,pahit,rileks,heavy,tinggi,panas,mid,TEH,KOPI GULA AREN,MACCHIATO,KOPI SODA,TEH HIJAU,TEH JAHE,6,2025-10-06 18:41:25.408430
238,manis,menyegarkan,bubbly,non-kafein,bebas,high,BANANA,AVOCADO,CRUNCHY CREAMY,STRAWBERRY,MANGO,,5,2025-10-06 18:41:25.408430
239,asam,menyegarkan,heavy,rendah,dingin,bebas,LYCHEE SQUASH,CAPPUCCINO,SANGER,,,,3,2025-10-06 18:41:25.408430
240,asam,menyegarkan,bubbly,non-kafein,dingin,mid,MANGO,STRAWBERRY,AVOCADO,,,,3,2025-10-06 18:41:25.408430
241,pahit,energi,creamy,tinggi,panas,bebas,KOPI LEMON,TEH HIJAU,KOPI GULA AREN,,,,3,2025-10-06 18:41:25.408430
242,netral,energi,light,sedang,dingin,bebas,LEMON KISS,MOCHACCINO,TEH HIJAU,,,,3,2025-10-06 18:41:25.408430
243,asam,menyegarkan,bubbly,non-kafein,dingin,high,VARIASI PINK,CHOCOLATE,LEMON SQUASH,LEMON KISS,BERRY SQUASH,,5,2025-10-06 18:41:25.408430
244,manis,manis,light,non-kafein,bebas,low,BANANA,CHOCOLATE,CRUNCHY CREAMY,TEH,AVOCADO,BISCOFFEE,6,2025-10-06 18:41:25.408430
245,manis,rileks,creamy,rendah,dingin,mid,BISCOFFEE,AVOCADO,MANGO,,,,3,2025-10-06 18:41:25.408430
246,pahit,rileks,bubbly,tinggi,bebas,low,AMERICANO,BISCOFFEE,TEH SEREH,ESPRESSO,SANGER,,5,2025-10-06 18:41:25.408430
247,pahit,energi,creamy,sedang,panas,low,MACCHIATO,TEH LECI,TEH JAHE SEREH,KOPI SODA,KOPI SUSU,,5,2025-10-06 18:41:25.408430
248,asam,menyegarkan,bubbly,rendah,dingin,mid,KOPI LEMON,TEH JAHE,AMERICANO,BERRY SQUASH,SANGER,,5,2025-10-06 18:41:25.408430
249,manis,manis,creamy,non-kafein,bebas,bebas,STRAWBERRY,CRUNCHY CREAMY,AVOCADO,KOPI GULA AREN,TEH,BISCOFFEE,6,2025-10-06 18:41:25.408430
250,asam,menyegarkan,bubbly,sedang,dingin,high,TEH LEMON,TEH LECI,KOPI GULA AREN,MOCHACCINO,,,4,2025-10-06 18:41:25.408430
251,netral,manis,bubbly,rendah,dingin,bebas,TEH STRAWBERRY,TEH JAHE,LYCHEE SQUASH,SANGER,KOPI SUSU,KOPI GULA AREN,6,2025-10-06 18:41:25.408430
252,pahit,rileks,light,sedang,panas,low,TEH,MOCHACCINO,KOPI LEMON,MACCHIATO,,,4,2025-10-06 18:41:25.408430
253,pahit,energi,bubbly,sedang,panas,bebas,KOPI SUSU,BISCOFFEE,TEH LECI,TEH LEMON,KOPI GULA AREN,,5,2025-10-06 18:41:25.408430
254,asam,menyegarkan,light,rendah,bebas,low,KOPI LEMON,TEH JAHE,LEMON KISS,,,,3,2025-10-06 18:41:25.408430
255,netral,energi,light,tinggi,bebas,high,STRAWBERRY,MACCHIATO,KOPI SUSU,TEH SEREH,LYCHEE SQUASH,,5,2025-10-06 18:41:25.408430
256,pahit,energi,creamy,sedang,bebas,bebas,SANGER,KOPI SODA,KOPI GULA AREN,TEH,,,4,2025-10-06 18:41:25.408430
257,asam,menyegarkan,bubbly,rendah,dingin,high,KOPI LEMON,LEMON SQUASH,TELANG SQUASH,MANGO,STRAWBERRY,,5,2025-10-06 18:41:25.408430
258,asam,menyegarkan,light,tinggi,dingin,high,KOPI SODA,KOPI LEMON,TEH LEMON,CAPPUCCINO,BERRY SQUASH,,5,2025-10-06 18:41:25.408430
259,asam,manis,bubbly,rendah,dingin,mid,LEMON SQUASH,TEH,TEH LEMON,CRUNCHY CREAMY,TEH JAHE,LYCHEE SQUASH,6,2025-10-06 18:41:25.408430
260,pahit,energi,bubbly,sedang,dingin,bebas,BISCOFFEE,KOPI SODA,TEH LECI,CAPPUCCINO,KOPI LEMON,TEH JAHE SEREH,6,2025-10-06 18:41:25.408430
261,netral,energi,creamy,rendah,dingin,high,TEH JAHE SEREH,KOPI GULA AREN,TEH SEREH,,,,3,2025-10-06 18:41:25.408430
262,asam,menyegarkan,light,non-kafein,bebas,bebas,BERRY SQUASH,KOPI LEMON,TEH LEMON,VARIASI PINK,,,4,2025-10-06 18:41:25.408430
263,manis,rileks,creamy,rendah,bebas,mid,BISCOFFEE,MANGO,TEH,CRUNCHY CREAMY,,,4,2025-10-06 18:41:25.408430
264,asam,menyegarkan,light,rendah,dingin,mid,KOPI LEMON,MANGO,KOPI GULA AREN,TELANG SQUASH,LEMON KISS,TEH LECI,6,2025-10-06 18:41:25.408430
265,asam,menyegarkan,light,rendah,dingin,high,KOPI LEMON,LEMON SQUASH,LEMON KISS,TEH LECI,ESPRESSO,,5,2025-10-06 18:41:25.408430
266,netral,energi,creamy,non-kafein,panas,high,TEH LECI,KOPI LEMON,LEMON KISS,TEH JAHE,,,4,2025-10-06 18:41:25.408430
267,netral,energi,light,tinggi,dingin,mid,BERRY SQUASH,KOPI SUSU,KOPI GULA AREN,,,,3,2025-10-06 18:41:25.408430
268,netral,energi,creamy,rendah,dingin,high,TEH LECI,TEH JAHE,STRAWBERRY,,,,3,2025-10-06 18:41:25.408430
269,asam,menyegarkan,light,rendah,panas,bebas,LYCHEE SQUASH,TEH JAHE,MACCHIATO,TEH HIJAU,KOPI LEMON,,5,2025-10-06 18:41:25.408430
270,manis,rileks,creamy,rendah,bebas,mid,CHOCOLATE,CRUNCHY CREAMY,BISCOFFEE,STRAWBERRY,,,4,2025-10-06 18:41:25.408430
271,manis,rileks,creamy,non-kafein,dingin,mid,MANGO,BANANA,TEH,CHOCOLATE,,,4,2025-10-06 18:41:25.408430
272,netral,energi,creamy,tinggi,dingin,low,LYCHEE SQUASH,TEH,KOPI GULA AREN,TEH HIJAU,,,4,2025-10-06 18:41:25.408430
273,pahit,rileks,bubbly,tinggi,bebas,high,TEH SEREH,KOPI LEMON,MACCHIATO,TEH LEMON,JAHE MERAH,ESPRESSO,6,2025-10-06 18:41:25.408430
274,netral,energi,light,sedang,dingin,mid,LYCHEE SQUASH,TEH STRAWBERRY,TEH SEREH,,,,3,2025-10-06 18:41:25.408430
275,asam,menyegarkan,bubbly,non-kafein,dingin,mid,BERRY SQUASH,TEH STRAWBERRY,MACCHIATO,TELANG SQUASH,LEMON SQUASH,KOPI SODA,6,2025-10-06 18:41:25.408430
276,pahit,rileks,bubbly,sedang,panas,mid,TEH LECI,TEH JAHE,MOCHACCINO,,,,3,2025-10-06 18:41:25.408430
277,netral,rileks,light,rendah,bebas,low,STRAWBERRY,LEMON KISS,KOPI SUSU,SANGER,,,4,2025-10-06 18:41:25.408430
278,pahit,rileks,light,sedang,bebas,high,AMERICANO,KOPI GULA AREN,JAHE MERAH,KOPI SODA,KOPI LEMON,SANGER,6,2025-10-06 18:41:25.408430
279,netral,menyegarkan,bubbly,sedang,panas,bebas,BERRY SQUASH,TEH SEREH,STRAWBERRY,TEH STRAWBERRY,TELANG SQUASH,,5,2025-10-06 18:41:25.408430
280,asam,menyegarkan,light,non-kafein,dingin,high,AVOCADO,LYCHEE SQUASH,MANGO,LEMON SQUASH,STRAWBERRY,BERRY SQUASH,6,2025-10-06 18:41:25.408430
281,netral,energi,creamy,rendah,dingin,bebas,STRAWBERRY,MACCHIATO,JAHE MERAH,,,,3,2025-10-06 18:41:25.408430
282,manis,rileks,bubbly,tinggi,bebas,bebas,TEH,STRAWBERRY,BISCOFFEE,BANANA,,,4,2025-10-06 18:41:25.408430
283,netral,rileks,light,tinggi,dingin,high,TELANG SQUASH,LEMON KISS,KOPI GULA AREN,BERRY SQUASH,,,4,2025-10-06 18:41:25.408430
284,pahit,rileks,bubbly,tinggi,dingin,bebas,KOPI GULA AREN,BISCOFFEE,MOCHACCINO,,,,3,2025-10-06 18:41:25.408430
285,asam,menyegarkan,light,rendah,dingin,mid,LYCHEE SQUASH,TEH JAHE,KOPI LEMON,,,,3,2025-10-06 18:41:25.408430
286,manis,menyegarkan,bubbly,non-kafein,dingin,bebas,CRUNCHY CREAMY,CHOCOLATE,TEH,BISCOFFEE,MANGO,,5,2025-10-06 18:41:25.408430
287,pahit,rileks,heavy,tinggi,panas,bebas,TEH JAHE,TEH LECI,CAPPUCCINO,KOPI LEMON,MOCHACCINO,BISCOFFEE,6,2025-10-06 18:41:25.408430
288,asam,menyegarkan,light,rendah,bebas,low,TELANG SQUASH,MACCHIATO,JAHE MERAH,,,,3,2025-10-06 18:41:25.408430
289,netral,menyegarkan,creamy,sedang,bebas,low,LYCHEE SQUASH,TEH SEREH,KOPI LEMON,KOPI SUSU,BERRY SQUASH,,5,2025-10-06 18:41:25.408430
290,netral,rileks,light,sedang,dingin,low,JAHE MERAH,LEMON SQUASH,TEH STRAWBERRY,TEH JAHE,,,4,2025-10-06 18:41:25.408430
291,pahit,energi,heavy,sedang,panas,low,CAPPUCCINO,KOPI SODA,KOPI GULA AREN,MACCHIATO,KOPI LEMON,,5,2025-10-06 18:41:25.408430
292,manis,manis,creamy,non-kafein,dingin,high,CHOCOLATE,AVOCADO,CRUNCHY CREAMY,STRAWBERRY,,,4,2025-10-06 18:41:25.408430
293,netral,rileks,light,non-kafein,bebas,bebas,SANGER,STRAWBERRY,TEH JAHE,KOPI SUSU,,,4,2025-10-06 18:41:25.408430
294,asam,menyegarkan,creamy,rendah,bebas,high,LYCHEE SQUASH,LEMON KISS,MACCHIATO,,,,3,2025-10-06 18:41:25.408430
295,netral,energi,creamy,rendah,bebas,low,TEH LECI,KOPI SUSU,TEH SEREH,MOCHACCINO,,,4,2025-10-06 18:41:25.408430
296,manis,energi,bubbly,rendah,panas,bebas,KOPI GULA AREN,TEH,BANANA,,,,3,2025-10-06 18:41:25.408430
297,pahit,energi,creamy,non-kafein,dingin,low,TEH,CAPPUCCINO,MOCHACCINO,KOPI LEMON,,,4,2025-10-06 18:41:25.408430
298,asam,menyegarkan,bubbly,non-kafein,bebas,high,BERRY SQUASH,MACCHIATO,LYCHEE SQUASH,MANGO,VARIASI PINK,JAHE MERAH,6,2025-10-06 18:41:25.408430
299,asam,menyegarkan,light,non-kafein,dingin,high,VARIASI PINK,KOPI LEMON,TEH JAHE SEREH,AMERICANO,TEH SEREH,,5,2025-10-06 18:41:25.408430
300,manis,energi,creamy,rendah,dingin,low,KOPI GULA AREN,MANGO,TEH,,,,3,2025-10-06 18:41:25.408430
301,manis,manis,creamy,sedang,panas,low,TEH,STRAWBERRY,MANGO,BISCOFFEE,,,4,2025-10-06 18:41:25.408430
302,asam,menyegarkan,bubbly,non-kafein,dingin,high,LYCHEE SQUASH,AMERICANO,MANGO,VARIASI PINK,CRUNCHY CREAMY,BERRY SQUASH,6,2025-10-06 18:41:25.408430
303,asam,menyegarkan,light,rendah,dingin,low,LEMON SQUASH,TEH LEMON,TELANG SQUASH,TEH SEREH,KOPI SODA,,5,2025-10-06 18:41:25.408430
304,pahit,energi,light,tinggi,panas,bebas,TEH JAHE SEREH,BISCOFFEE,KOPI SODA,MOCHACCINO,,,4,2025-10-06 18:41:25.408430
305,asam,menyegarkan,bubbly,rendah,dingin,mid,KOPI LEMON,LEMON KISS,TEH JAHE SEREH,TEH LEMON,TEH JAHE,,5,2025-10-06 18:41:25.408430
306,asam,menyegarkan,creamy,rendah,dingin,bebas,KOPI LEMON,LEMON SQUASH,BISCOFFEE,MANGO,LYCHEE SQUASH,,5,2025-10-06 18:41:25.408430
307,manis,manis,bubbly,non-kafein,bebas,bebas,CRUNCHY CREAMY,BISCOFFEE,BANANA,MANGO,KOPI GULA AREN,TEH,6,2025-10-06 18:41:25.408430
308,asam,menyegarkan,creamy,non-kafein,dingin,high,LEMON KISS,TEH,SANGER,CHOCOLATE,MANGO,,5,2025-10-06 18:41:25.408430
309,manis,rileks,heavy,rendah,panas,high,KOPI GULA AREN,CHOCOLATE,MANGO,CRUNCHY CREAMY,BISCOFFEE,,5,2025-10-06 18:41:25.408430
310,netral,menyegarkan,light,sedang,bebas,high,VARIASI PINK,TEH LECI,TEH LEMON,TEH JAHE,MOCHACCINO,,5,2025-10-06 18:41:25.408430
311,asam,menyegarkan,bubbly,rendah,dingin,low,LYCHEE SQUASH,KOPI LEMON,TEH STRAWBERRY,,,,3,2025-10-06 18:41:25.408430
312,pahit,rileks,creamy,tinggi,bebas,low,SANGER,KOPI GULA AREN,TEH LECI,TEH JAHE SEREH,,,4,2025-10-06 18:41:25.408430
313,manis,manis,creamy,rendah,panas,low,CHOCOLATE,CRUNCHY CREAMY,STRAWBERRY,BISCOFFEE,,,4,2025-10-06 18:41:25.408430
314,asam,menyegarkan,bubbly,non-kafein,panas,bebas,BERRY SQUASH,LYCHEE SQUASH,TEH LEMON,,,,3,2025-10-06 18:41:25.408430
315,pahit,rileks,heavy,tinggi,dingin,mid,TEH SEREH,AMERICANO,MACCHIATO,SANGER,,,4,2025-10-06 18:41:25.408430
316,pahit,energi,creamy,non-kafein,panas,high,TEH HIJAU,CAPPUCCINO,KOPI SODA,TEH SEREH,,,4,2025-10-06 18:41:25.408430
317,netral,energi,bubbly,non-kafein,bebas,high,KOPI GULA AREN,TEH LEMON,STRAWBERRY,,,,3,2025-10-06 18:41:25.408430
318,asam,rileks,light,rendah,dingin,low,CHOCOLATE,MANGO,LYCHEE SQUASH,JAHE MERAH,,,4,2025-10-06 18:41:25.408430
319,manis,rileks,creamy,non-kafein,panas,low,CRUNCHY CREAMY,STRAWBERRY,KOPI GULA AREN,AVOCADO,,,4,2025-10-06 18:41:25.408430
320,manis,manis,creamy,non-kafein,bebas,high,CHOCOLATE,MANGO,BISCOFFEE,BANANA,TEH,,5,2025-10-06 18:41:25.408430
321,manis,rileks,creamy,non-kafein,panas,low,MANGO,STRAWBERRY,CHOCOLATE,TEH,,,4,2025-10-06 18:41:25.408430
322,asam,menyegarkan,light,rendah,dingin,low,LEMON SQUASH,CAPPUCCINO,MACCHIATO,,,,3,2025-10-06 18:41:25.408430
323,netral,rileks,creamy,rendah,bebas,mid,LEMON KISS,TEH JAHE,TEH HIJAU,TEH SEREH,LEMON SQUASH,,5,2025-10-06 18:41:25.408430
324,manis,manis,bubbly,tinggi,dingin,bebas,TEH,BISCOFFEE,STRAWBERRY,,,,3,2025-10-06 18:41:25.408430
325,manis,energi,bubbly,non-kafein,panas,mid,CRUNCHY CREAMY,STRAWBERRY,KOPI GULA AREN,,,,3,2025-10-06 18:41:25.408430
326,asam,menyegarkan,bubbly,non-kafein,dingin,low,VARIASI PINK,STRAWBERRY,KOPI LEMON,TEH SEREH,JAHE MERAH,MOCHACCINO,6,2025-10-06 18:41:25.408430
327,pahit,energi,heavy,tinggi,bebas,low,TEH SEREH,TEH LECI,AMERICANO,TEH,SANGER,,5,2025-10-06 18:41:25.408430
328,asam,menyegarkan,light,rendah,dingin,low,LEMON SQUASH,KOPI LEMON,JAHE MERAH,,,,3,2025-10-06 18:41:25.408430
329,pahit,energi,bubbly,non-kafein,panas,low,TEH SEREH,KOPI GULA AREN,MOCHACCINO,TEH JAHE,MACCHIATO,,5,2025-10-06 18:41:25.408430
330,manis,manis,heavy,sedang,dingin,mid,KOPI GULA AREN,BISCOFFEE,MANGO,,,,3,2025-10-06 18:41:25.408430
331,pahit,energi,light,sedang,bebas,mid,MOCHACCINO,TEH JAHE,BISCOFFEE,,,,3,2025-10-06 18:41:25.408430
332,manis,menyegarkan,creamy,sedang,dingin,mid,BISCOFFEE,KOPI GULA AREN,STRAWBERRY,AVOCADO,CRUNCHY CREAMY,,5,2025-10-06 18:41:25.408430
333,manis,rileks,heavy,non-kafein,bebas,bebas,STRAWBERRY,CRUNCHY CREAMY,BANANA,CHOCOLATE,,,4,2025-10-06 18:41:25.408430
334,asam,menyegarkan,light,rendah,dingin,low,LEMON SQUASH,TEH LECI,BANANA,CAPPUCCINO,TEH LEMON,KOPI GULA AREN,6,2025-10-06 18:41:25.408430
335,manis,manis,creamy,non-kafein,dingin,low,CRUNCHY CREAMY,CHOCOLATE,KOPI GULA AREN,MANGO,,,4,2025-10-06 18:41:25.408430
336,pahit,energi,heavy,sedang,bebas,bebas,TEH LEMON,KOPI GULA AREN,AMERICANO,,,,3,2025-10-06 18:41:25.408430
337,netral,energi,creamy,rendah,bebas,high,TEH LECI,KOPI SUSU,TEH HIJAU,,,,3,2025-10-06 18:41:25.408430
